mode_id,lens_name,alpha,tau,seed,trial,mismatch_tv,idem_tv,macro_drift_tv,delta_tv,K,m,N,lam,gamma
FM3_baseline_for_comparison,std,0.9,2,0,32,,,,0.009644802269781996,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,0,33,,,,0.007188499191565403,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,0,34,,,,0.010019687820268047,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,0,35,,,,0.005222747900753985,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,0,36,,,,0.010911914719582257,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,0,37,,,,0.010116027048303458,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,0,38,,,,0.009757161334809132,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,0,39,,,,0.008355184870474472,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,0,,,,0.011586897662909323,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,1,,,,0.007376630584784202,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,2,,,,0.010050106841967485,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,3,,,,0.009932054063024894,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,4,,,,0.008543969992962544,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,5,,,,0.010428636751432192,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,6,,,,0.012457558551843911,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,7,,,,0.006852183723956726,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,8,,,,0.01216931727220466,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,9,,,,0.012268264824432398,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,10,,,,0.009334256521419428,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,11,,,,0.010663859796862234,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,12,,,,0.012780024723918412,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,13,,,,0.011357831800642246,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,14,,,,0.008345041293268837,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,15,,,,0.006806638008303036,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,16,,,,0.014325197712267507,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,17,,,,0.011633651180126076,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,18,,,,0.005611327005397557,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,19,,,,0.007619227476883372,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,20,,,,0.013975643468744733,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,21,,,,0.006984141878315267,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,22,,,,0.006427615457233513,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,23,,,,0.008742241635824183,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,24,,,,0.00893449555023882,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,25,,,,0.0148949032773242,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,26,,,,0.01192678438047589,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,27,,,,0.01110648616947206,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,28,,,,0.006849075855260553,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,29,,,,0.024338362548081152,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,30,,,,0.006092494498141768,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,31,,,,0.012617146414144971,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,32,,,,0.013854988734904476,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,33,,,,0.01404020725438427,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,34,,,,0.010458822411533272,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,35,,,,0.016490041772175404,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,36,,,,0.011294160712598922,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,37,,,,0.010859032239293333,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,38,,,,0.005897974190027591,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,1,39,,,,0.012054318942852103,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,0,,,,0.009580492114829593,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,1,,,,0.010752478638431692,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,2,,,,0.00860806661724723,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,3,,,,0.003814727014565547,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,4,,,,0.007993655373295598,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,5,,,,0.005838649421919813,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,6,,,,0.013060177364129656,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,7,,,,0.013449460129387684,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,8,,,,0.0045370299588822355,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,9,,,,0.008272024856091832,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,10,,,,0.009340828241029539,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,11,,,,0.015332158868076665,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,12,,,,0.008510142423879243,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,13,,,,0.011888303670349085,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,14,,,,0.011245879816164893,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,15,,,,0.004998853036451617,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,16,,,,0.007441026772340674,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,17,,,,0.010277400019670015,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,18,,,,0.013307101917858812,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,19,,,,0.004727343650281185,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,20,,,,0.011135250350351747,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,21,,,,0.009957577790332024,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,22,,,,0.011240678268164286,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,23,,,,0.01571263795108179,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,24,,,,0.014978846359873337,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,25,,,,0.004737871404283389,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,26,,,,0.018666552497854365,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,27,,,,0.0047905784302200854,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,28,,,,0.00716809201024806,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,29,,,,0.009533647365330439,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,30,,,,0.018814643184361303,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,31,,,,0.010043838840962056,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,32,,,,0.0054354680583223874,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,33,,,,0.0044232728805172206,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,34,,,,0.01022618578386019,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,35,,,,0.006162505330415249,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,36,,,,0.011866360095015467,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,37,,,,0.01078857212149105,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,38,,,,0.010221987291109028,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,2,39,,,,0.006092581289693505,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,0,,,,0.011087943216889287,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,1,,,,0.011883684763724874,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,2,,,,0.011738723325382325,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,3,,,,0.01293070439338636,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,4,,,,0.008486542856041016,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,5,,,,0.006153842447275341,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,6,,,,0.0073167591419903005,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,7,,,,0.006179803174456364,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,8,,,,0.009591948747958379,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,9,,,,0.004583809694531163,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,10,,,,0.010578458755717189,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,11,,,,0.01069119752784363,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,12,,,,0.006057382205804408,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,13,,,,0.005129442962293049,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,14,,,,0.010578303736611297,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,15,,,,0.007186636864595114,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,16,,,,0.00957146536420643,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,17,,,,0.007367590539802772,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,18,,,,0.01387280348272002,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,19,,,,0.0173889607113593,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,20,,,,0.017030860597489893,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,21,,,,0.013799500820913878,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,22,,,,0.011237229169566335,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,23,,,,0.008232537366922185,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,24,,,,0.0072122296498148,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,25,,,,0.007876204487833036,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,26,,,,0.014816360460088898,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,27,,,,0.010625242691304625,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,28,,,,0.016615204599423207,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,29,,,,0.010419932177777869,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,30,,,,0.013039986505328713,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,31,,,,0.00841275698667509,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,32,,,,0.009732836308298014,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,33,,,,0.009790204869404837,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,34,,,,0.007796166378003885,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,35,,,,0.014976891556042211,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,36,,,,0.006606156786262661,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,37,,,,0.01255333869305783,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,38,,,,0.008131797519083224,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,3,39,,,,0.010466565590998907,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,0,,,,0.006002959557377785,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,1,,,,0.009348436822605201,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,2,,,,0.010296425527739461,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,3,,,,0.013433119711174057,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,4,,,,0.0074603891034267025,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,5,,,,0.00910313460285131,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,6,,,,0.00778129421923994,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,7,,,,0.004885037502085063,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,8,,,,0.013220565119893085,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,9,,,,0.014854960541672083,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,10,,,,0.010344225164015522,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,11,,,,0.004986102462126621,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,12,,,,0.011282563498596333,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,13,,,,0.006537895220801004,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,14,,,,0.008953805446484567,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,15,,,,0.010119457281543322,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,16,,,,0.008233062419395878,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,17,,,,0.00412293486626393,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,18,,,,0.022034968555311243,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,19,,,,0.010864988784101005,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,20,,,,0.005832569411328169,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,21,,,,0.007224000470665931,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,22,,,,0.005822508482733538,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,23,,,,0.008642395010684631,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,24,,,,0.01773049411474282,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,25,,,,0.01825550374055463,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,26,,,,0.009963906006869208,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,27,,,,0.008629612021851044,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,28,,,,0.006633437874986423,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,29,,,,0.01317974196479623,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,30,,,,0.010412193342101583,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,31,,,,0.020120469814992235,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,32,,,,0.005015061749193819,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,33,,,,0.005835473991170313,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,34,,,,0.010787921174506956,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,35,,,,0.011171428832081179,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,36,,,,0.008443575588897995,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,37,,,,0.013615513146076563,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,38,,,,0.004256914197721631,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,2,4,39,,,,0.005901837266861332,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,0,,,,0.016412269359812284,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,1,,,,0.01989160130298609,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,2,,,,0.02134558099119238,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,3,,,,0.028503936060795862,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,4,,,,0.024100106382486858,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,5,,,,0.019073745766221034,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,6,,,,0.014508634809225138,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,7,,,,0.02543603356502676,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,8,,,,0.028675261491419017,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,9,,,,0.022234220574219664,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,10,,,,0.013524020432336081,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,11,,,,0.0156842145363316,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,12,,,,0.01839867386015121,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,13,,,,0.029937151452442842,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,14,,,,0.021020026597597122,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,15,,,,0.018427954640106728,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,16,,,,0.02648193435103704,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,17,,,,0.01992895135471831,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,18,,,,0.01793070406130512,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,19,,,,0.012553350038357225,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,20,,,,0.01826322205611447,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,21,,,,0.010227959709124546,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,22,,,,0.01851210989008844,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,23,,,,0.01270441169762243,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,24,,,,0.023662258263343533,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,25,,,,0.024290391438424097,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,26,,,,0.02969045563090092,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,27,,,,0.027603128944580467,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,28,,,,0.013958383670426316,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,29,,,,0.012662209964470886,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,30,,,,0.02899125238566698,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,31,,,,0.026999885072249992,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,32,,,,0.01844947335256876,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,33,,,,0.014903976892135615,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,34,,,,0.020311566221230377,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,35,,,,0.010042046941214022,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,36,,,,0.0222479747304936,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,37,,,,0.0204621083263608,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,38,,,,0.02067793902237261,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,0,39,,,,0.01668796853340089,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,0,,,,0.023302226444097893,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,1,,,,0.014980437416393995,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,2,,,,0.021100203866098934,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,3,,,,0.018657495071679284,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,4,,,,0.017015102363347523,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,5,,,,0.021655540411383616,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,6,,,,0.023821664869134798,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,7,,,,0.013231899435045547,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,8,,,,0.026032574700291175,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,9,,,,0.025619529168892895,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,10,,,,0.01866995105998529,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,11,,,,0.020974321767230693,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,12,,,,0.024459919800571543,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,13,,,,0.02120970900534789,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,14,,,,0.01546435874874634,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,15,,,,0.013879904808487213,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,16,,,,0.029707271102438315,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,17,,,,0.022579801494702192,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,18,,,,0.011127297333696884,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,19,,,,0.015157758896462717,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,20,,,,0.027923538191805188,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,21,,,,0.013714568083070137,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,22,,,,0.015483142815782391,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,23,,,,0.018003542935966066,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,24,,,,0.02081787254636995,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,25,,,,0.02910946825928227,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,26,,,,0.02457326199676732,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,27,,,,0.0211661734202145,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,28,,,,0.014078586040019506,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,29,,,,0.04510190639692042,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,30,,,,0.013323323864703501,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,31,,,,0.023381071889190128,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,32,,,,0.027985886202187095,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,33,,,,0.026018146370504813,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,34,,,,0.02107202074930701,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,35,,,,0.030558012366515737,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,36,,,,0.023150428784419294,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,37,,,,0.02201887451911671,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,38,,,,0.011534061105337015,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,1,39,,,,0.025198960312459433,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,2,0,,,,0.01903688385879087,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,2,1,,,,0.023931661971090694,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,2,2,,,,0.018115992972856147,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,2,3,,,,0.007241473283310873,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,2,4,,,,0.01568009087712928,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,2,5,,,,0.013509580078582849,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,2,6,,,,0.024202066389335537,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,2,7,,,,0.027457154828215653,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,2,8,,,,0.009772333508063238,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,2,9,,,,0.01675467885304153,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,2,10,,,,0.018838141088348512,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,2,11,,,,0.028412312188381347,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,2,12,,,,0.01705699574472029,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,2,13,,,,0.023851123200703483,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,2,14,,,,0.023433690209437086,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,2,15,,,,0.009758226500927641,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,2,16,,,,0.01777639280492036,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,2,17,,,,0.02138505566434027,6,10,60,0.2,0.7
FM3_baseline_for_comparison,std,0.9,5,2,18,,,,0.025019952021598874,6,10,60,0.2,0.7
