seed,trial_id,n,m,sparsity,eps,kl_in,kl_out,diff
20250126,1541,3,3,0.8,1e-12,0.1419806185091441,0.0070799004139461275,0.13490071809519796
20250126,1542,3,3,0.8,1e-12,2.191708272531829,2.1761038781124973,0.015604394419331591
20250126,1543,3,3,0.8,1e-12,0.21997219949393265,0.21096182091127152,0.009010378582661127
20250126,1544,3,3,0.8,1e-12,0.5281450436554451,0.22771574130411248,0.30042930235133264
20250126,1545,3,3,0.8,1e-12,0.16114402634443775,0.16114402634069475,3.743005905221253e-12
20250126,1546,3,3,0.8,1e-12,0.31956409225825816,0.3195640922542389,4.019284904899223e-12
20250126,1547,3,3,0.8,1e-12,0.26288366808705893,0.2628836680854604,1.5985546220065316e-12
20250126,1548,3,3,0.8,1e-12,0.6825341843009963,0.6825341842951929,5.803468816623081e-12
20250126,1549,3,3,0.8,1e-12,0.06236054962283766,0.05912265144794145,0.0032378981748962046
20250126,1550,3,3,0.8,1e-12,1.4245807205647325,1.4131096357151423,0.011471084849590252
20250126,1551,3,3,0.8,1e-12,0.9850147964457538,0.7085583038760287,0.27645649256972515
20250126,1552,3,3,0.8,1e-12,0.015692182577775347,0.01567187741275878,2.0305165016568094e-05
20250126,1553,3,3,0.8,1e-12,0.6000413851938533,0.0,0.6000413851938533
20250126,1554,3,3,0.8,1e-12,0.4588603398820461,0.0876912343286845,0.3711691055533616
20250126,1555,3,3,0.8,1e-12,0.011810429094890763,0.004764238330323897,0.0070461907645668655
20250126,1556,3,3,0.8,1e-12,0.1888399181372163,0.005003158411536313,0.18383675972567998
20250126,1557,3,3,0.8,1e-12,0.09399777461059006,0.05903040996045353,0.03496736465013653
20250126,1558,3,3,0.8,1e-12,0.9252466636539972,0.4515324737632857,0.4737141898907115
20250126,1559,3,3,0.8,1e-12,0.49593037384083893,0.3431938889946937,0.15273648484614522
20250126,1560,3,3,0.8,1e-12,1.2967877468516367,1.2665022590424335,0.03028548780920315
20250126,1561,3,3,0.8,1e-12,0.1415716076415555,-8.881784196974607e-28,0.1415716076415555
20250126,1562,3,3,0.8,1e-12,0.7451342309396628,0.7451342309332564,6.406430941297003e-12
20250126,1563,3,3,0.8,1e-12,0.36489660730785456,0.04779790022889917,0.3170987070789554
20250126,1564,3,3,0.8,1e-12,0.0543664939637447,0.0008182449487076117,0.05354824901503709
20250126,1565,3,3,0.8,1e-12,0.4375483414923753,0.43230042017168235,0.005247921320692961
20250126,1566,3,3,0.8,1e-12,1.610050987440245,0.1589787070755931,1.451072280364652
20250126,1567,3,3,0.8,1e-12,1.0307895773533238,0.24007568597747214,0.7907138913758516
20250126,1568,3,3,0.8,1e-12,0.5846539065946517,0.03583336242517722,0.5488205441694745
20250126,1569,3,3,0.8,1e-12,0.615306218615266,0.44383328953797335,0.17147292907729267
20250126,1570,3,3,0.8,1e-12,2.253375370680395,2.230261063311147,0.02311430736924791
20250126,1571,3,3,0.8,1e-12,0.3203443944350728,0.32034439443322815,1.8446355554146976e-12
20250126,1572,3,3,0.8,1e-12,0.4014149115794785,0.21029179930503647,0.19112311227444204
20250126,1573,3,3,0.8,1e-12,0.7700944854613014,0.7700944854563316,4.969802347432051e-12
20250126,1574,3,3,0.8,1e-12,0.27558452732345673,8.881784196974607e-28,0.27558452732345673
20250126,1575,3,3,0.8,1e-12,0.2405702710733604,0.012906766271845916,0.22766350480151448
20250126,1576,3,3,0.8,1e-12,0.03339576315819813,0.03302997613389394,0.00036578702430418997
20250126,1577,3,3,0.8,1e-12,1.228170385703715,0.9522936423785077,0.2758767433252073
20250126,1578,3,3,0.8,1e-12,0.20135833587558735,0.0019415712208311654,0.1994167646547562
20250126,1579,3,3,0.8,1e-12,1.948819484718936,0.07294911052747685,1.875870374191459
20250126,1580,3,3,0.8,1e-12,0.4436842216937603,-8.881784196974607e-28,0.4436842216937603
20250126,1581,3,3,0.8,1e-12,0.19712019883598184,0.1971201988348581,1.1237399899499678e-12
20250126,1582,3,3,0.8,1e-12,0.09097961755821617,0.0,0.09097961755821617
20250126,1583,3,3,0.8,1e-12,0.09531187929209198,0.02820499852258651,0.06710688076950547
20250126,1584,3,3,0.8,1e-12,0.06624940404151074,0.06624940404070147,8.092693182248922e-13
20250126,1585,3,3,0.8,1e-12,0.16665880311104825,0.16209641167600553,0.004562391435042723
20250126,1586,3,3,0.8,1e-12,1.171520259005216,1.1715202589930975,1.2118528402993434e-11
20250126,1587,3,3,0.8,1e-12,0.7194018984092552,0.0,0.7194018984092552
20250126,1588,3,3,0.8,1e-12,0.3601945693283538,0.1117988704619722,0.2483956988663816
20250126,1589,3,3,0.8,1e-12,0.4546034143663291,0.05533420371558717,0.39926921065074195
20250126,1590,3,3,0.8,1e-12,0.07814139553190065,0.029189255154724245,0.048952140377176406
20250126,1591,3,3,0.8,1e-12,0.29875315824457044,0.2104887855180265,0.08826437272654394
20250126,1592,3,3,0.8,1e-12,0.11176024424970452,0.10198867048059809,0.009771573769106423
20250126,1593,3,3,0.8,1e-12,0.38941622013843136,0.298866293622548,0.09054992651588334
20250126,1594,3,3,0.8,1e-12,0.5553847064796912,0.5268881844601694,0.028496522019521797
20250126,1595,3,3,0.8,1e-12,0.1288359295733254,0.06759166926478352,0.06124426030854188
20250126,1596,3,3,0.8,1e-12,1.7189318620163312,1.6793065744476605,0.039625287568670675
20250126,1597,3,3,0.8,1e-12,0.10463669803259883,0.10463669803169962,8.992112610073377e-13
20250126,1598,3,3,0.8,1e-12,0.5162648102578038,0.5132068403332773,0.003057969924526449
20250126,1599,3,3,0.8,1e-12,0.4781622072342754,0.00822190628283366,0.46994030095144174
20250126,1600,3,3,0.8,1e-12,0.9972764358432912,0.997276435833453,9.838130310413362e-12
20250126,1601,3,3,0.8,1e-12,1.1282836386712862,0.3351246714955331,0.7931589671757531
20250126,1602,3,3,0.8,1e-12,1.9505189858474128,1.0670371496360662,0.8834818362113466
20250126,1603,3,3,0.8,1e-12,0.19806856332200898,0.0013974561011476476,0.19667110722086134
20250126,1604,3,3,0.8,1e-12,0.0620626005890918,0.016862312298594376,0.04520028829049742
20250126,1605,3,3,0.8,1e-12,0.3474345719120553,0.007861020959423821,0.3395735509526315
20250126,1606,3,3,0.8,1e-12,0.4068144942254034,0.40681449421879934,6.604050639680281e-12
20250126,1607,3,3,0.8,1e-12,0.6590595530075883,2.0108088753185375e-05,0.6590394449188351
20250126,1608,3,3,0.8,1e-12,0.9851469230941015,0.9851469230866634,7.438050175778699e-12
20250126,1609,3,3,0.8,1e-12,0.25555059921632195,0.07168656491873401,0.18386403429758794
20250126,1610,3,3,0.8,1e-12,0.05181144083527274,0.05166170983451927,0.0001497310007534669
20250126,1611,3,3,0.8,1e-12,1.4749784051438768,0.0,1.4749784051438768
20250126,1612,3,3,0.8,1e-12,0.405574844652309,0.3953982166122867,0.010176628040022284
20250126,1613,3,3,0.8,1e-12,0.6623318311323796,0.5031017694663854,0.15923006166599418
20250126,1614,3,3,0.8,1e-12,0.17601555353087592,0.09455252925235297,0.08146302427852295
20250126,1615,3,3,0.8,1e-12,0.22733744989374388,0.02041369358525604,0.20692375630848783
20250126,1616,3,3,0.8,1e-12,0.11483621880274075,0.08629481768989417,0.028541401112846587
20250126,1617,3,3,0.8,1e-12,0.1569894690172411,0.12611807063804914,0.03087139837919195
20250126,1618,3,3,0.8,1e-12,1.8293087330194617,1.6540514975893703,0.17525723543009142
20250126,1619,3,3,0.8,1e-12,3.3355761406287003,0.920800583004091,2.4147755576246093
20250126,1620,3,3,0.8,1e-12,0.5284742302563471,0.5284742302498207,6.526446050258983e-12
20250126,1621,3,3,0.8,1e-12,0.2613138868448306,0.00044919637718716064,0.26086469046764343
20250126,1622,3,3,0.8,1e-12,0.7744307425997241,-8.881784196974607e-28,0.7744307425997241
20250126,1623,3,3,0.8,1e-12,1.1699621947082637,0.7627105047884108,0.40725168991985283
20250126,1624,3,3,0.8,1e-12,0.9687318108954351,0.9687318108880371,7.398082146892193e-12
20250126,1625,3,3,0.8,1e-12,0.09028189772539105,0.09028189772447139,9.196671202360562e-13
20250126,1626,3,3,0.8,1e-12,2.1331650539032903,0.9354243388075093,1.1977407150957808
20250126,1627,3,3,0.8,1e-12,0.02874008547288648,0.026889720327349,0.0018503651455374776
20250126,1628,3,3,0.8,1e-12,1.4130008259369184,-8.881784196974607e-28,1.4130008259369184
20250126,1629,3,3,0.8,1e-12,0.2616067428821503,0.26160674288024277,1.9075296897597127e-12
20250126,1630,3,3,0.8,1e-12,0.279250156553591,0.2792501565514437,2.1472823519275153e-12
20250126,1631,3,3,0.8,1e-12,0.15656897867323044,0.07262076197230434,0.0839482167009261
20250126,1632,3,3,0.8,1e-12,1.7950706011275712,1.2801891911932406,0.5148814099343306
20250126,1633,3,3,0.8,1e-12,0.14517317876431926,0.018026762109522546,0.1271464166547967
20250126,1634,3,3,0.8,1e-12,0.6884330131212664,0.4295436886939148,0.2588893244273516
20250126,1635,3,3,0.8,1e-12,0.19305359821417756,0.008506250260825937,0.18454734795335162
20250126,1636,3,3,0.8,1e-12,1.7948647646106073,-8.881784196974607e-28,1.7948647646106073
20250126,1637,3,3,0.8,1e-12,0.6021673221275912,0.273520769549895,0.32864655257769615
20250126,1638,3,3,0.8,1e-12,1.2511459233624687,1.0611868458825078,0.18995907747996088
20250126,1639,3,3,0.8,1e-12,0.5281600579070693,0.5178878710367281,0.01027218687034126
20250126,1640,3,3,0.8,1e-12,0.7257421087129858,0.007737657539246767,0.7180044511737391
20250126,1641,3,3,0.8,1e-12,1.8652207853516178,0.8275149634037079,1.03770582194791
20250126,1642,3,3,0.8,1e-12,0.12069231998335561,0.12069231998225208,1.10353393090179e-12
20250126,1643,3,3,0.8,1e-12,0.36323056222491745,0.005432928652038892,0.3577976335728786
20250126,1644,3,3,0.8,1e-12,0.16702815253201833,0.16702815253053752,1.4808154702450338e-12
20250126,1645,3,3,0.8,1e-12,0.1370374105424726,0.004752200786731532,0.13228520975574107
20250126,1646,3,3,0.8,1e-12,0.1558462246972327,0.03336126685264536,0.12248495784458734
20250126,1647,3,3,0.8,1e-12,0.6569526042398548,0.6569526042329591,6.89570622824931e-12
20250126,1648,3,3,0.8,1e-12,1.0199046926218767,0.08919292869721233,0.9307117639246644
20250126,1649,3,3,0.8,1e-12,1.522646649128216,1.0686187983494377,0.4540278507787783
20250126,1650,3,3,0.8,1e-12,0.5381420630255318,0.5311563355858049,0.006985727439726919
20250126,1651,3,3,0.8,1e-12,0.05987278077540678,0.01047407725563327,0.04939870351977351
20250126,1652,3,3,0.8,1e-12,2.1632137818823987,2.1125640245567303,0.05064975732566834
20250126,1653,3,3,0.8,1e-12,0.22492333542942466,0.0353701777689067,0.18955315766051797
20250126,1654,3,3,0.8,1e-12,0.09743968368325365,0.021654881428153805,0.07578480225509984
20250126,1655,3,3,0.8,1e-12,0.8658519513244969,0.8058845413039266,0.059967410020570266
20250126,1656,3,3,0.8,1e-12,0.10886557249716101,0.02531525367068964,0.08355031882647138
20250126,1657,3,3,0.8,1e-12,0.6348732766359123,0.05987317438969991,0.5750001022462123
20250126,1658,3,3,0.8,1e-12,0.15194747312688242,8.881784196974607e-28,0.15194747312688242
20250126,1659,3,3,0.8,1e-12,0.12403649186949667,0.0009487678682500514,0.12308772400124662
20250126,1660,3,3,0.8,1e-12,0.5749991269306426,0.5605406113472348,0.014458515583407827
20250126,1661,3,3,0.8,1e-12,0.20793627756375904,0.0005947702141038489,0.2073415073496552
20250126,1662,3,3,0.8,1e-12,0.2007876195118803,0.20078761951049667,1.3836154444391013e-12
20250126,1663,3,3,0.8,1e-12,0.4805827902968133,0.26171732655454505,0.21886546374226823
20250126,1664,3,3,0.8,1e-12,0.03589993457305338,0.022218449597440362,0.013681484975613015
20250126,1665,3,3,0.8,1e-12,0.023839649103737922,0.023839649103433534,3.043884588826984e-13
20250126,1666,3,3,0.8,1e-12,1.1114564795677253,0.962266080634015,0.14919039893371033
20250126,1667,3,3,0.8,1e-12,0.16444299842407809,0.016060393000296033,0.14838260542378207
20250126,1668,3,3,0.8,1e-12,0.029571501349465484,0.005328741544349957,0.024242759805115525
20250126,1669,3,3,0.8,1e-12,0.4508710251367118,0.06218167970790697,0.38868934542880484
20250126,1670,3,3,0.8,1e-12,0.6166243121067765,0.6166243121021637,4.6127546227126e-12
20250126,1671,3,3,0.8,1e-12,0.09885074138333017,0.010258872542308298,0.08859186884102187
20250126,1672,3,3,0.8,1e-12,1.2354863186230038,1.1451285272925893,0.09035779133041455
20250126,1673,3,3,0.8,1e-12,0.04926135062460947,0.000271749630585183,0.04898960099402429
20250126,1674,3,3,0.8,1e-12,0.3846261003084789,0.3846261003050907,3.3881786265510527e-12
20250126,1675,3,3,0.8,1e-12,0.3827882854262898,0.04981583695016839,0.3329724484761214
20250126,1676,3,3,0.8,1e-12,2.036945674311029,0.0,2.036945674311029
20250126,1677,3,3,0.8,1e-12,0.034913014731775674,0.003362206640009066,0.03155080809176661
20250126,1678,3,3,0.8,1e-12,0.1506275460707031,0.14528829430474205,0.005339251765961062
20250126,1679,3,3,0.8,1e-12,0.2795688880097977,0.2795688880066582,3.1394886690350177e-12
20250126,1680,3,3,0.8,1e-12,0.23884693745948793,0.2388469374440163,1.547162398196633e-11
20250126,1681,3,3,0.8,1e-12,0.3346227480547117,0.13362098080775958,0.20100176724695212
20250126,1682,3,3,0.8,1e-12,0.0661375707107868,0.062265302216686844,0.0038722684940999536
20250126,1683,3,3,0.8,1e-12,0.3539247630065592,0.3139815978416115,0.03994316516494767
20250126,1684,3,3,0.8,1e-12,0.007272032290619923,8.881784196974607e-28,0.007272032290619923
20250126,1685,3,3,0.8,1e-12,0.30661440683984403,0.156034181723225,0.15058022511661903
20250126,1686,3,3,0.8,1e-12,0.07807915599368367,0.06230298140267074,0.015776174591012937
20250126,1687,3,3,0.8,1e-12,0.38113108178215266,0.2103139626502568,0.17081711913189584
20250126,1688,3,3,0.8,1e-12,0.14677393158093577,0.10526520406339923,0.04150872751753654
20250126,1689,3,3,0.8,1e-12,0.25845168691081866,0.2584516869090658,1.7528756224294284e-12
20250126,1690,3,3,0.8,1e-12,2.4160355119571304,0.44835152341832657,1.9676839885388038
20250126,1691,3,3,0.8,1e-12,0.23759110017626195,0.2173626725956202,0.02022842758064175
20250126,1692,3,3,0.8,1e-12,0.6504215802023728,0.0,0.6504215802023728
20250126,1693,3,3,0.8,1e-12,0.32977306465038925,0.3101754943999298,0.01959757025045944
20250126,1694,3,3,0.8,1e-12,1.4872260257287395,0.026058853951346134,1.4611671717773933
20250126,1695,3,3,0.8,1e-12,1.6833131255413931,1.4342542923587298,0.2490588331826633
20250126,1696,3,3,0.8,1e-12,0.034136506554873054,0.015275341937374232,0.018861164617498823
20250126,1697,3,3,0.8,1e-12,0.0022071369247277824,0.00011408405077015498,0.0020930528739576274
20250126,1698,3,3,0.8,1e-12,0.5191832028454816,0.0,0.5191832028454816
20250126,1699,3,3,0.8,1e-12,0.14468074635008168,0.0001831397877153371,0.14449760656236635
20250126,1700,3,3,0.8,1e-12,0.3433721656671501,0.31560474825759743,0.027767417409552686
20250126,1701,3,3,0.8,1e-12,0.007663170937173572,0.007535834177358942,0.00012733675981463008
20250126,1702,3,3,0.8,1e-12,0.8336173128865642,0.24712698803362018,0.586490324852944
20250126,1703,3,3,0.8,1e-12,1.7470768463057482,1.7470768461861992,1.1954903733624178e-10
20250126,1704,3,3,0.8,1e-12,0.7327289257009366,0.16629332446538903,0.5664356012355476
20250126,1705,3,3,0.8,1e-12,0.5681125964497008,0.45237765574336974,0.11573494070633106
20250126,1706,3,3,0.8,1e-12,0.01356872587128978,0.011104158259881793,0.0024645676114079876
20250126,1707,3,3,0.8,1e-12,1.834720536853897,1.0888153841960948,0.7459051526578022
20250126,1708,3,3,0.8,1e-12,0.06357537357433676,0.019290220293986762,0.04428515328035
20250126,1709,3,3,0.8,1e-12,1.8927283329418696,1.8927283329247488,1.712074926274454e-11
20250126,1710,3,3,0.8,1e-12,0.09897197741922148,0.09897197741857336,6.481204462005508e-13
20250126,1711,3,3,0.8,1e-12,0.6097877552673452,0.26352978616440226,0.34625796910294293
20250126,1712,3,3,0.8,1e-12,0.9471974764447937,0.5394792121535955,0.4077182642911982
20250126,1713,3,3,0.8,1e-12,0.6759034103494758,0.5735016366627739,0.10240177368670189
20250126,1714,3,3,0.8,1e-12,0.04057059482625877,0.007972358796412782,0.03259823602984599
20250126,1715,3,3,0.8,1e-12,0.11926493947003439,0.004879306272842367,0.11438563319719203
20250126,1716,3,3,0.8,1e-12,0.8365199016184642,0.015101482307020728,0.8214184193114435
20250126,1717,3,3,0.8,1e-12,0.05864661732985697,0.04953523550984246,0.009111381820014516
20250126,1718,3,3,0.8,1e-12,0.005109921910211968,0.005102493475203841,7.428435008127038e-06
20250126,1719,3,3,0.8,1e-12,0.6049468131149824,0.6049468131100418,4.940603481884409e-12
20250126,1720,3,3,0.8,1e-12,0.09426838289295612,0.09426838289212,8.361228376330132e-13
20250126,1721,3,3,0.8,1e-12,1.7068678454956303,1.7068678454792423,1.6388002066491936e-11
20250126,1722,3,3,0.8,1e-12,2.1019740947194787,-8.881784196974607e-28,2.1019740947194787
20250126,1723,3,3,0.8,1e-12,0.20337386333324037,0.0,0.20337386333324037
20250126,1724,3,3,0.8,1e-12,0.3828281281476959,0.06532319767845612,0.3175049304692398
20250126,1725,3,3,0.8,1e-12,1.7387495193304883,1.332653053505254,0.4060964658252342
20250126,1726,3,3,0.8,1e-12,0.1418133892515679,8.881784196974607e-28,0.1418133892515679
20250126,1727,3,3,0.8,1e-12,0.12273925331895745,0.08840292055918457,0.03433633275977288
20250126,1728,3,3,0.8,1e-12,1.1007624573315375,0.6933737480611184,0.40738870927041915
20250126,1729,3,3,0.8,1e-12,0.04558172783865995,0.021891407464237633,0.023690320374422317
20250126,1730,3,3,0.8,1e-12,0.1835150371202042,0.18351503711869982,1.5043799539427027e-12
20250126,1731,3,3,0.8,1e-12,1.0562605914859726,0.3110201978394921,0.7452403936464805
20250126,1732,3,3,0.8,1e-12,0.19806369186663478,0.04207743976731455,0.1559862520993202
20250126,1733,3,3,0.8,1e-12,0.7971701904613915,0.6181783633493535,0.17899182711203798
20250126,1734,3,3,0.8,1e-12,0.22307823311081007,0.22307823310808375,2.7263191704207657e-12
20250126,1735,3,3,0.8,1e-12,0.5909667005604519,0.20806239137723767,0.38290430918321416
20250126,1736,3,3,0.8,1e-12,1.1539688149683587,0.5877085094916885,0.5662603054766702
20250126,1737,3,3,0.8,1e-12,0.4754257163824096,0.47542571637534414,7.065459328714496e-12
20250126,1738,3,3,0.8,1e-12,0.34432313413630955,0.016757689144513047,0.3275654449917965
20250126,1739,3,3,0.8,1e-12,0.11470885675382428,0.11069106181280947,0.004017794941014813
20250126,1740,3,3,0.8,1e-12,0.6216703816991966,8.881784196974607e-28,0.6216703816991966
20250126,1741,3,3,0.8,1e-12,2.2142482276685067,-8.881784196974607e-28,2.2142482276685067
20250126,1742,3,3,0.8,1e-12,0.43717700714013974,0.43717700713651036,3.629374578650868e-12
20250126,1743,3,3,0.8,1e-12,2.054578625964516,0.5076146758940103,1.5469639500705057
20250126,1744,3,3,0.8,1e-12,0.013818216658559,0.011411460066857823,0.002406756591701177
20250126,1745,3,3,0.8,1e-12,0.6902255447631794,0.6900203244958658,0.00020522026731362164
20250126,1746,3,3,0.8,1e-12,0.04949446571029585,0.04896594976532244,0.0005285159449734123
20250126,1747,3,3,0.8,1e-12,0.7612392150551703,0.0,0.7612392150551703
20250126,1748,3,3,0.8,1e-12,1.2703038039056744,0.12781250458662047,1.142491299319054
20250126,1749,3,3,0.8,1e-12,0.22686041203482035,0.01005736246245588,0.21680304957236446
20250126,1750,3,3,0.8,1e-12,1.0815367157226468,0.8936698259003595,0.18786688982228728
20250126,1751,3,3,0.8,1e-12,0.34604730972532877,0.34604730972291076,2.4180102364823597e-12
20250126,1752,3,3,0.8,1e-12,0.0949713650419484,0.08527847304701745,0.009692891994930952
20250126,1753,3,3,0.8,1e-12,0.7441735670421037,0.004486816973121081,0.7396867500689827
20250126,1754,3,3,0.8,1e-12,1.1512586337373252,1.1512586337284891,8.836043008386696e-12
20250126,1755,3,3,0.8,1e-12,0.44302664967115213,0.18591271838976753,0.2571139312813846
20250126,1756,3,3,0.8,1e-12,0.10261036069647189,0.10261036069589252,5.793698854006379e-13
20250126,1757,3,3,0.8,1e-12,1.1243692011098203,0.029794530562122112,1.0945746705476982
20250126,1758,3,3,0.8,1e-12,0.013019359124782137,0.0130104611360497,8.897988732436968e-06
20250126,1759,3,3,0.8,1e-12,1.1221437183626208,0.07518356989558989,1.046960148467031
20250126,1760,3,3,0.8,1e-12,0.048774951359900676,0.040604413010857515,0.00817053834904316
20250126,1761,3,3,0.8,1e-12,1.0006327159025148,0.6595079064494069,0.34112480945310786
20250126,1762,3,3,0.8,1e-12,1.3244989201580664,0.011021259636417282,1.3134776605216492
20250126,1763,3,3,0.8,1e-12,0.033011789414983006,0.03301178941475902,2.2398749521812533e-13
20250126,1764,3,3,0.8,1e-12,0.31762815207442524,0.3122227917839132,0.005405360290512029
20250126,1765,3,3,0.8,1e-12,0.13805420289315573,0.010805036239215839,0.1272491666539399
20250126,1766,3,3,0.8,1e-12,0.16458457123271208,0.000987470632120041,0.16359710060059204
20250126,1767,3,3,0.8,1e-12,0.4952556999883806,0.16193777850359486,0.33331792148478573
20250126,1768,3,3,0.8,1e-12,0.899862503955862,0.8141709040374039,0.0856915999184581
20250126,1769,3,3,0.8,1e-12,0.042072443116459565,0.042045033283218555,2.7409833241009984e-05
20250126,1770,3,3,0.8,1e-12,0.31739966941277126,0.3152888658945057,0.002110803518265536
20250126,1771,3,3,0.8,1e-12,0.7739211952759242,0.0,0.7739211952759242
20250126,1772,3,3,0.8,1e-12,0.018736447852350555,0.018736447852088972,2.615824223894947e-13
20250126,1773,3,3,0.8,1e-12,0.5155842916851372,0.3367805491074594,0.17880374257767778
20250126,1774,3,3,0.8,1e-12,0.8276493674548546,0.20852043750820579,0.6191289299466488
20250126,1775,3,3,0.8,1e-12,0.37129019441770583,0.3077130285650601,0.06357716585264572
20250126,1776,3,3,0.8,1e-12,0.9577913730997616,0.6417976259392184,0.3159937471605432
20250126,1777,3,3,0.8,1e-12,0.19176871815057353,0.004022388308538502,0.18774632984203504
20250126,1778,3,3,0.8,1e-12,0.5694522713904078,0.042232889644464366,0.5272193817459434
20250126,1779,3,3,0.8,1e-12,0.0002838635861693445,0.00022356533144408594,6.029825472525854e-05
20250126,1780,3,3,0.8,1e-12,0.08418626323648176,0.07044988295186742,0.013736380284614338
20250126,1781,3,3,0.8,1e-12,1.1551902765562256,0.1029075603217677,1.052282716234458
20250126,1782,3,3,0.8,1e-12,0.5173900679294271,0.0007565189263580158,0.5166335490030691
20250126,1783,3,3,0.8,1e-12,0.09600909417630063,-8.881784196974607e-28,0.09600909417630063
20250126,1784,3,3,0.8,1e-12,0.5460319431101321,0.3572808051646787,0.18875113794545345
20250126,1785,3,3,0.8,1e-12,0.014333430942387856,0.0047786731045947675,0.009554757837793089
20250126,1786,3,3,0.8,1e-12,0.2172596449546281,0.21623765799899491,0.0010219869556331862
20250126,1787,3,3,0.8,1e-12,0.24680286995353387,0.04829805658765013,0.19850481336588374
20250126,1788,3,3,0.8,1e-12,0.2836644071479315,0.2836644071458831,2.048416991584645e-12
20250126,1789,3,3,0.8,1e-12,0.605998119381403,0.6059981193775603,3.842703932832592e-12
20250126,1790,3,3,0.8,1e-12,0.6111059910079648,4.440892098487302e-28,0.6111059910079648
20250126,1791,3,3,0.8,1e-12,0.4487855374444872,0.4295578003769971,0.01922773706749009
20250126,1792,3,3,0.8,1e-12,0.2662970968132645,0.2662970968104881,2.7764457399825915e-12
20250126,1793,3,3,0.8,1e-12,0.2856686311568414,0.2587086500019843,0.026959981154857093
20250126,1794,3,3,0.8,1e-12,2.1477928689518015,0.17555852836042385,1.9722343405913776
20250126,1795,3,3,0.8,1e-12,0.3434126037674758,0.18424474860513496,0.15916785516234083
20250126,1796,3,3,0.8,1e-12,1.017348352640623,0.05300120135034164,0.9643471512902815
20250126,1797,3,3,0.8,1e-12,1.2462038009231935,0.032212218260135164,1.2139915826630583
20250126,1798,3,3,0.8,1e-12,3.751865307255928,0.8876638568636941,2.8642014503922337
20250126,1799,3,3,0.8,1e-12,0.3878667929521049,0.24354193074365285,0.14432486220845206
20250126,1800,3,3,0.8,1e-12,0.04988715288372991,0.03062850247196984,0.019258650411760073
20250126,1801,5,5,0.0,1e-12,0.18008846349250293,0.012325371832621581,0.16776309165988135
20250126,1802,5,5,0.0,1e-12,0.23218496809822595,0.014180207588510553,0.2180047605097154
20250126,1803,5,5,0.0,1e-12,0.5282553847482288,0.019975145089665275,0.5082802396585635
20250126,1804,5,5,0.0,1e-12,0.9101188944866465,0.10480409420619728,0.8053148002804492
20250126,1805,5,5,0.0,1e-12,0.308436082988616,0.012739305520942035,0.295696777467674
20250126,1806,5,5,0.0,1e-12,1.6849903172148513,0.058099285411358906,1.6268910318034924
20250126,1807,5,5,0.0,1e-12,0.9074786527308759,0.026294066494645746,0.8811845862362302
20250126,1808,5,5,0.0,1e-12,0.36615821795645553,0.039705485219937144,0.32645273273651837
20250126,1809,5,5,0.0,1e-12,0.38863664668025616,0.047231970159078554,0.3414046765211776
20250126,1810,5,5,0.0,1e-12,1.055379170609628,0.08831515060433136,0.9670640200052967
20250126,1811,5,5,0.0,1e-12,2.4358017334200572,0.08948886047400585,2.346312872946051
20250126,1812,5,5,0.0,1e-12,1.0897090314584963,0.030894407376250828,1.0588146240822454
20250126,1813,5,5,0.0,1e-12,0.27772511314536935,0.011609567059465788,0.26611554608590354
20250126,1814,5,5,0.0,1e-12,0.10976068728162044,0.005415727129340759,0.10434496015227969
20250126,1815,5,5,0.0,1e-12,0.17473896160573335,0.010669596699219845,0.1640693649065135
20250126,1816,5,5,0.0,1e-12,1.0605106193175566,0.03755399369039328,1.0229566256271634
20250126,1817,5,5,0.0,1e-12,0.6451841716443796,0.06282794364221556,0.582356228002164
20250126,1818,5,5,0.0,1e-12,0.2643381488649789,0.013095036117156317,0.25124311274782263
20250126,1819,5,5,0.0,1e-12,1.5834943754854636,0.07506791377556506,1.5084264617098986
20250126,1820,5,5,0.0,1e-12,0.7245963453200807,0.055760363787009215,0.6688359815330714
20250126,1821,5,5,0.0,1e-12,1.7679759396670214,0.021231096241648276,1.7467448434253732
20250126,1822,5,5,0.0,1e-12,0.8670622053768916,0.039245882384268654,0.827816322992623
20250126,1823,5,5,0.0,1e-12,0.5098248732334091,0.017364244724079964,0.49246062850932915
20250126,1824,5,5,0.0,1e-12,0.22964633187347222,0.014298678600452329,0.21534765327301988
20250126,1825,5,5,0.0,1e-12,0.24643247765315746,0.032752747379914626,0.21367973027324283
20250126,1826,5,5,0.0,1e-12,0.7011766926768314,0.10164936993031078,0.5995273227465205
20250126,1827,5,5,0.0,1e-12,1.1369269788593932,0.024927306105152744,1.1119996727542405
20250126,1828,5,5,0.0,1e-12,0.5030707338165159,0.020472926316092724,0.4825978075004232
20250126,1829,5,5,0.0,1e-12,0.19775199478448297,0.009394564516880376,0.1883574302676026
20250126,1830,5,5,0.0,1e-12,0.9512919672999658,0.003779282911687984,0.9475126843882778
20250126,1831,5,5,0.0,1e-12,2.1968296817048674,0.040352766352997414,2.15647691535187
20250126,1832,5,5,0.0,1e-12,0.6043722504853442,0.17767531326846853,0.4266969372168756
20250126,1833,5,5,0.0,1e-12,0.6209987615238085,0.0033306643121760616,0.6176680972116324
20250126,1834,5,5,0.0,1e-12,0.6400540659472498,0.08133962114548485,0.5587144448017649
20250126,1835,5,5,0.0,1e-12,0.14553106310338287,0.006001835252471954,0.13952922785091093
