case_id,seed,trial,Nx,Nv,omega,tau,delta,delta_correct,delta_wrong,delta_missing,delta_extended,u_err,e_err_missing,e_err_extended
FM2_wrong_equilibrium_family,50,148,16,3,0.5,10,,0.2137592323108169,0.19665898403330828,,,0.1528368599851866,,
FM2_wrong_equilibrium_family,50,149,16,3,0.5,2,,0.470523282835846,0.3094456111648446,,,0.5234423144794459,,
FM2_wrong_equilibrium_family,50,149,16,3,0.5,5,,0.48656810211463897,0.2373455079320924,,,0.5396046312366274,,
FM2_wrong_equilibrium_family,50,149,16,3,0.5,10,,0.4011996090551963,0.3452159055561671,,,0.3210141769976747,,
FM2_wrong_equilibrium_family,50,150,16,3,0.5,2,,0.4328794877129341,0.26918305704607104,,,0.42369668274052663,,
FM2_wrong_equilibrium_family,50,150,16,3,0.5,5,,0.3654319346370928,0.19748320347896356,,,0.41722873473489286,,
FM2_wrong_equilibrium_family,50,150,16,3,0.5,10,,0.3045314806936414,0.2757830761743685,,,0.2846436633166366,,
FM2_wrong_equilibrium_family,50,151,16,3,0.5,2,,0.40176081542839803,0.3347403614651766,,,0.2867326135520404,,
FM2_wrong_equilibrium_family,50,151,16,3,0.5,5,,0.2909107040306017,0.17545535198910994,,,0.24666995111421586,,
FM2_wrong_equilibrium_family,50,151,16,3,0.5,10,,0.16451443732385024,0.12839307124704696,,,0.18131317837957267,,
FM2_wrong_equilibrium_family,50,152,16,3,0.5,2,,0.4206635929131065,0.2428158813585926,,,0.42476029990064496,,
FM2_wrong_equilibrium_family,50,152,16,3,0.5,5,,0.3012878935178549,0.23958777632033101,,,0.30610517092985134,,
FM2_wrong_equilibrium_family,50,152,16,3,0.5,10,,0.26383245792495247,0.19888502098704938,,,0.21856170882009035,,
FM2_wrong_equilibrium_family,50,153,16,3,0.5,2,,0.3731940648404909,0.2630100078929613,,,0.29505540078179593,,
FM2_wrong_equilibrium_family,50,153,16,3,0.5,5,,0.285093296502438,0.14437614356274264,,,0.3383196786849862,,
FM2_wrong_equilibrium_family,50,153,16,3,0.5,10,,0.25598519044787915,0.25044296840550107,,,0.1661803426518642,,
FM2_wrong_equilibrium_family,50,154,16,3,0.5,2,,0.41215191827661113,0.18121229874298111,,,0.4397883335658292,,
FM2_wrong_equilibrium_family,50,154,16,3,0.5,5,,0.3422276211237956,0.2315816106032878,,,0.3238336265069706,,
FM2_wrong_equilibrium_family,50,154,16,3,0.5,10,,0.2931544115760705,0.14632083227929477,,,0.3217998676491618,,
FM2_wrong_equilibrium_family,50,155,16,3,0.5,2,,0.29387212358556236,0.14528798268657256,,,0.34108030903402586,,
FM2_wrong_equilibrium_family,50,155,16,3,0.5,5,,0.2868250314887666,0.1996114777264099,,,0.2231748753825631,,
FM2_wrong_equilibrium_family,50,155,16,3,0.5,10,,0.2243200052689427,0.16198592103642648,,,0.22098871269752365,,
FM2_wrong_equilibrium_family,50,156,16,3,0.5,2,,0.5068149091990605,0.26509456472194515,,,0.5305746241724063,,
FM2_wrong_equilibrium_family,50,156,16,3,0.5,5,,0.451827809728004,0.3365099899720856,,,0.2939685646607843,,
FM2_wrong_equilibrium_family,50,156,16,3,0.5,10,,0.3708751174614741,0.25696930522902417,,,0.32343418772124255,,
FM2_wrong_equilibrium_family,50,157,16,3,0.5,2,,0.3321769555596452,0.19130155384520903,,,0.5067771725837337,,
FM2_wrong_equilibrium_family,50,157,16,3,0.5,5,,0.42785207372273526,0.25354763294337035,,,0.3594902940947107,,
FM2_wrong_equilibrium_family,50,157,16,3,0.5,10,,0.39928915265734954,0.18974646347674426,,,0.4148800870697297,,
FM2_wrong_equilibrium_family,50,158,16,3,0.5,2,,0.30374883799368624,0.1602932723279606,,,0.3959273473483576,,
FM2_wrong_equilibrium_family,50,158,16,3,0.5,5,,0.27202108980466033,0.17085127997255253,,,0.3378179121033308,,
FM2_wrong_equilibrium_family,50,158,16,3,0.5,10,,0.20961651763181685,0.18016933945698252,,,0.22517537629146986,,
FM2_wrong_equilibrium_family,50,159,16,3,0.5,2,,0.3290346352873121,0.12516269562595295,,,0.41304162501344777,,
FM2_wrong_equilibrium_family,50,159,16,3,0.5,5,,0.2807175284176361,0.16496521711943235,,,0.3100336843418593,,
FM2_wrong_equilibrium_family,50,159,16,3,0.5,10,,0.21516182415460136,0.11113787485106608,,,0.21820388345914082,,
FM2_wrong_equilibrium_family,50,160,16,3,0.5,2,,0.43202664832251103,0.24614051607044288,,,0.4600673636897843,,
FM2_wrong_equilibrium_family,50,160,16,3,0.5,5,,0.40464347844908444,0.24788101880614086,,,0.427965252089732,,
FM2_wrong_equilibrium_family,50,160,16,3,0.5,10,,0.32936762327086855,0.2556026142873461,,,0.31807771529800744,,
FM2_wrong_equilibrium_family,50,161,16,3,0.5,2,,0.3712629657909512,0.1772071209929004,,,0.5117791807443637,,
FM2_wrong_equilibrium_family,50,161,16,3,0.5,5,,0.2529299669303173,0.1437435393559286,,,0.4462398038186657,,
FM2_wrong_equilibrium_family,50,161,16,3,0.5,10,,0.2824653313945515,0.20546692628932242,,,0.41078866342141385,,
FM2_wrong_equilibrium_family,50,162,16,3,0.5,2,,0.5247070937304341,0.21451006707553213,,,0.5045548789669986,,
FM2_wrong_equilibrium_family,50,162,16,3,0.5,5,,0.452874694448703,0.2559915730726163,,,0.4281918627211392,,
FM2_wrong_equilibrium_family,50,162,16,3,0.5,10,,0.33558143577917,0.2877120120956848,,,0.3376168121544324,,
FM2_wrong_equilibrium_family,50,163,16,3,0.5,2,,0.3866829999293693,0.3249866244121902,,,0.24629765901399173,,
FM2_wrong_equilibrium_family,50,163,16,3,0.5,5,,0.3638411836848937,0.17811172097521102,,,0.39926589076393876,,
FM2_wrong_equilibrium_family,50,163,16,3,0.5,10,,0.2505707344883092,0.18108894924303065,,,0.20252021728931724,,
FM2_wrong_equilibrium_family,50,164,16,3,0.5,2,,0.3848427611472809,0.23240742869435688,,,0.491065035675154,,
FM2_wrong_equilibrium_family,50,164,16,3,0.5,5,,0.36697952706230785,0.23790740120113385,,,0.4100688174217904,,
FM2_wrong_equilibrium_family,50,164,16,3,0.5,10,,0.32554382123239367,0.19945536190866048,,,0.3227617994730805,,
FM2_wrong_equilibrium_family,50,165,16,3,0.5,2,,0.3378123299990444,0.2392935159220175,,,0.24997314227548714,,
FM2_wrong_equilibrium_family,50,165,16,3,0.5,5,,0.20837665378508965,0.12957979584801949,,,0.2271887161299589,,
FM2_wrong_equilibrium_family,50,165,16,3,0.5,10,,0.1438236867350761,0.1053238586145432,,,0.16173902279218919,,
FM2_wrong_equilibrium_family,50,166,16,3,0.5,2,,0.41844608585029186,0.2209740942090223,,,0.5272246377179535,,
FM2_wrong_equilibrium_family,50,166,16,3,0.5,5,,0.4422790800226981,0.330504892376456,,,0.4346345198070194,,
FM2_wrong_equilibrium_family,50,166,16,3,0.5,10,,0.24993083114410572,0.16484339676053353,,,0.3865480196743961,,
FM2_wrong_equilibrium_family,50,167,16,3,0.5,2,,0.3402019593908705,0.18527173316002926,,,0.34580459427975896,,
FM2_wrong_equilibrium_family,50,167,16,3,0.5,5,,0.3496350323729879,0.20623892664563453,,,0.31253902866170274,,
FM2_wrong_equilibrium_family,50,167,16,3,0.5,10,,0.27942446061583776,0.1507807397252544,,,0.2868962815373375,,
FM2_wrong_equilibrium_family,50,168,16,3,0.5,2,,0.4538786218959313,0.25474885007631426,,,0.4873027545389904,,
FM2_wrong_equilibrium_family,50,168,16,3,0.5,5,,0.3876424894457612,0.27334829029967633,,,0.3726891919594691,,
FM2_wrong_equilibrium_family,50,168,16,3,0.5,10,,0.2646160026864661,0.17111687952930021,,,0.24150801246779896,,
FM2_wrong_equilibrium_family,50,169,16,3,0.5,2,,0.3735571089967803,0.19581745900267017,,,0.348768771413365,,
FM2_wrong_equilibrium_family,50,169,16,3,0.5,5,,0.3058902101421732,0.1567489779588067,,,0.3643880828238151,,
FM2_wrong_equilibrium_family,50,169,16,3,0.5,10,,0.22244107140135222,0.13706702265578807,,,0.23638427521430957,,
FM2_wrong_equilibrium_family,50,170,16,3,0.5,2,,0.4512180816508656,0.3141563145930777,,,0.38214850015422375,,
FM2_wrong_equilibrium_family,50,170,16,3,0.5,5,,0.3322085010734833,0.19176573556047036,,,0.425431750466113,,
FM2_wrong_equilibrium_family,50,170,16,3,0.5,10,,0.27490944535181777,0.20788906051458583,,,0.28947056346129596,,
FM2_wrong_equilibrium_family,50,171,16,3,0.5,2,,0.33210662673692415,0.18657558658553242,,,0.4143734287002914,,
FM2_wrong_equilibrium_family,50,171,16,3,0.5,5,,0.2322447213667544,0.13440019008310497,,,0.31383945212565123,,
FM2_wrong_equilibrium_family,50,171,16,3,0.5,10,,0.17930162209515715,0.11695564537400749,,,0.24213152582826653,,
FM2_wrong_equilibrium_family,50,172,16,3,0.5,2,,0.3920297268892169,0.2638065058979252,,,0.3860967822622362,,
FM2_wrong_equilibrium_family,50,172,16,3,0.5,5,,0.33588691133721804,0.19417083796630535,,,0.3431083245763612,,
FM2_wrong_equilibrium_family,50,172,16,3,0.5,10,,0.28265670632072537,0.24321466168511272,,,0.2494955457761598,,
FM2_wrong_equilibrium_family,50,173,16,3,0.5,2,,0.3086614189637745,0.15188180244160734,,,0.26019106804113085,,
FM2_wrong_equilibrium_family,50,173,16,3,0.5,5,,0.32153718098129663,0.14834281581067596,,,0.29873946707749577,,
FM2_wrong_equilibrium_family,50,173,16,3,0.5,10,,0.21169595782035386,0.1677799371115593,,,0.14986782988783093,,
FM2_wrong_equilibrium_family,50,174,16,3,0.5,2,,0.3391140920356877,0.21891199993794572,,,0.40006169591579255,,
FM2_wrong_equilibrium_family,50,174,16,3,0.5,5,,0.4070504658184393,0.21491470020822062,,,0.4423479125378217,,
FM2_wrong_equilibrium_family,50,174,16,3,0.5,10,,0.3550596727937353,0.3045481264205793,,,0.2637311325194855,,
FM2_wrong_equilibrium_family,50,175,16,3,0.5,2,,0.2576522655455541,0.17022577721976312,,,0.32451511966295665,,
FM2_wrong_equilibrium_family,50,175,16,3,0.5,5,,0.2962916777454017,0.1562014643888449,,,0.28417285667323783,,
FM2_wrong_equilibrium_family,50,175,16,3,0.5,10,,0.22463130230881473,0.14600332293326596,,,0.27011700855442655,,
FM2_wrong_equilibrium_family,50,176,16,3,0.5,2,,0.4738003472606972,0.23622847241160033,,,0.5046624467760373,,
FM2_wrong_equilibrium_family,50,176,16,3,0.5,5,,0.41797985170232355,0.33285850344153767,,,0.29628326270237787,,
FM2_wrong_equilibrium_family,50,176,16,3,0.5,10,,0.2885855846045725,0.24193378266617008,,,0.3115028365090235,,
FM2_wrong_equilibrium_family,50,177,16,3,0.5,2,,0.32598763563797095,0.22283341088432687,,,0.31756613275403517,,
FM2_wrong_equilibrium_family,50,177,16,3,0.5,5,,0.23009836497161373,0.17046411549331056,,,0.2264806170977734,,
FM2_wrong_equilibrium_family,50,177,16,3,0.5,10,,0.12103901286249713,0.08420471082819028,,,0.1796346364570276,,
FM2_wrong_equilibrium_family,50,178,16,3,0.5,2,,0.3121034314981944,0.1815353387407319,,,0.36261066688840216,,
FM2_wrong_equilibrium_family,50,178,16,3,0.5,5,,0.24801471653738527,0.13650859105308638,,,0.2841676486073141,,
FM2_wrong_equilibrium_family,50,178,16,3,0.5,10,,0.19680049388149695,0.1661104955027553,,,0.17995803342753613,,
FM2_wrong_equilibrium_family,50,179,16,3,0.5,2,,0.37009429832568275,0.12217132605918518,,,0.43792073264387793,,
FM2_wrong_equilibrium_family,50,179,16,3,0.5,5,,0.2864974698408743,0.18290083277136707,,,0.2248823701040698,,
FM2_wrong_equilibrium_family,50,179,16,3,0.5,10,,0.2343234500249648,0.11901765021885216,,,0.2650883806601748,,
FM2_wrong_equilibrium_family,50,180,16,3,0.5,2,,0.44703412751220917,0.1454646115127063,,,0.4670509558704309,,
FM2_wrong_equilibrium_family,50,180,16,3,0.5,5,,0.38289704165634364,0.19865359437714436,,,0.36608887534622137,,
FM2_wrong_equilibrium_family,50,180,16,3,0.5,10,,0.29938412535630876,0.27269843999317733,,,0.26939224276173207,,
FM2_wrong_equilibrium_family,50,181,16,3,0.5,2,,0.4215560466524202,0.2841721240340301,,,0.2992443140986716,,
FM2_wrong_equilibrium_family,50,181,16,3,0.5,5,,0.3530177400885637,0.2635338832670901,,,0.2824328777984466,,
FM2_wrong_equilibrium_family,50,181,16,3,0.5,10,,0.2040685159699988,0.1751006666441734,,,0.2038572558645887,,
FM2_wrong_equilibrium_family,50,182,16,3,0.5,2,,0.5108461575912361,0.3311155987963719,,,0.563873451883067,,
FM2_wrong_equilibrium_family,50,182,16,3,0.5,5,,0.5583252056198895,0.30605160157074857,,,0.5512008623393737,,
FM2_wrong_equilibrium_family,50,182,16,3,0.5,10,,0.4816964187429501,0.3991948489141573,,,0.4210665730174942,,
FM2_wrong_equilibrium_family,50,183,16,3,0.5,2,,0.47312664812694216,0.3264491728897321,,,0.471191633301564,,
FM2_wrong_equilibrium_family,50,183,16,3,0.5,5,,0.34033456412536084,0.1782898620521057,,,0.40176300624253125,,
FM2_wrong_equilibrium_family,50,183,16,3,0.5,10,,0.3177233906253297,0.24547514775957718,,,0.27716359506781263,,
FM2_wrong_equilibrium_family,50,184,16,3,0.5,2,,0.396532475179883,0.15220163910010578,,,0.4470737743446448,,
FM2_wrong_equilibrium_family,50,184,16,3,0.5,5,,0.2792868626706499,0.21773207908783243,,,0.2172994526206806,,
FM2_wrong_equilibrium_family,50,184,16,3,0.5,10,,0.2517192859575661,0.12369107562734726,,,0.26755735243379164,,
FM2_wrong_equilibrium_family,50,185,16,3,0.5,2,,0.41178445946351494,0.17696214961233156,,,0.4824003755825323,,
FM2_wrong_equilibrium_family,50,185,16,3,0.5,5,,0.30708508526241657,0.13062900801427207,,,0.32767632216375325,,
FM2_wrong_equilibrium_family,50,185,16,3,0.5,10,,0.19776637332158897,0.11607067341425036,,,0.3271114094473505,,
FM2_wrong_equilibrium_family,50,186,16,3,0.5,2,,0.3852649281723669,0.22772843472102328,,,0.3122157750624411,,
FM2_wrong_equilibrium_family,50,186,16,3,0.5,5,,0.32598941794755165,0.19980255803917307,,,0.35669155635348976,,
FM2_wrong_equilibrium_family,50,186,16,3,0.5,10,,0.24697759254977764,0.20176224635112375,,,0.1952757404825902,,
FM2_wrong_equilibrium_family,50,187,16,3,0.5,2,,0.38276530467245506,0.255070629422062,,,0.3573518493842104,,
FM2_wrong_equilibrium_family,50,187,16,3,0.5,5,,0.3138534107469008,0.19535876725829834,,,0.2990676557330515,,
FM2_wrong_equilibrium_family,50,187,16,3,0.5,10,,0.2010880295158809,0.14889620031510312,,,0.23995903750474207,,
FM2_wrong_equilibrium_family,50,188,16,3,0.5,2,,0.40674478195902786,0.20973919623494497,,,0.41155601727222024,,
FM2_wrong_equilibrium_family,50,188,16,3,0.5,5,,0.35244722662585504,0.166657160110033,,,0.34719987906885774,,
FM2_wrong_equilibrium_family,50,188,16,3,0.5,10,,0.23262307216533104,0.18501725554351356,,,0.2506973025737307,,
FM2_wrong_equilibrium_family,50,189,16,3,0.5,2,,0.3216899627741642,0.2126722425585061,,,0.3078456394680825,,
FM2_wrong_equilibrium_family,50,189,16,3,0.5,5,,0.3171355817125072,0.17959995288250452,,,0.32842280727884055,,
FM2_wrong_equilibrium_family,50,189,16,3,0.5,10,,0.24847930227418413,0.22513664198718064,,,0.21857744838225696,,
FM2_wrong_equilibrium_family,50,190,16,3,0.5,2,,0.4681161164506645,0.19425906936711976,,,0.49301233514601495,,
FM2_wrong_equilibrium_family,50,190,16,3,0.5,5,,0.35584655794522757,0.1781551578775331,,,0.39122267869606103,,
FM2_wrong_equilibrium_family,50,190,16,3,0.5,10,,0.2385823615362019,0.1711018735454153,,,0.30721851150873297,,
FM2_wrong_equilibrium_family,50,191,16,3,0.5,2,,0.52370413935129,0.20974525934782023,,,0.5792897997525557,,
FM2_wrong_equilibrium_family,50,191,16,3,0.5,5,,0.3548925044001746,0.23943212920225396,,,0.37593737985450537,,
FM2_wrong_equilibrium_family,50,191,16,3,0.5,10,,0.26970549341234173,0.23368479810203854,,,0.2823754431852311,,
FM2_wrong_equilibrium_family,50,192,16,3,0.5,2,,0.4000769903915513,0.2540402414418237,,,0.41367396934607176,,
FM2_wrong_equilibrium_family,50,192,16,3,0.5,5,,0.28989404918606276,0.19439670175814855,,,0.2940985568044352,,
FM2_wrong_equilibrium_family,50,192,16,3,0.5,10,,0.24751004820774783,0.16702479759086636,,,0.27627439596471026,,
FM2_wrong_equilibrium_family,50,193,16,3,0.5,2,,0.20495018057874306,0.11065872470411979,,,0.178015072955289,,
FM2_wrong_equilibrium_family,50,193,16,3,0.5,5,,0.12043125387075233,0.06521807155634017,,,0.146108020150913,,
FM2_wrong_equilibrium_family,50,193,16,3,0.5,10,,0.08820848427299482,0.08489816714567426,,,0.09324133708475137,,
FM2_wrong_equilibrium_family,50,194,16,3,0.5,2,,0.41662202786709834,0.27182592501448455,,,0.36926863151719846,,
FM2_wrong_equilibrium_family,50,194,16,3,0.5,5,,0.3668835828847453,0.168500781012772,,,0.38910399688420916,,
FM2_wrong_equilibrium_family,50,194,16,3,0.5,10,,0.3022155686292973,0.2682323270271593,,,0.20434615305369858,,
FM2_wrong_equilibrium_family,50,195,16,3,0.5,2,,0.4320589403456315,0.32547796802435325,,,0.2829693806899185,,
FM2_wrong_equilibrium_family,50,195,16,3,0.5,5,,0.3236000049693617,0.1264086124861054,,,0.3347145001405381,,
FM2_wrong_equilibrium_family,50,195,16,3,0.5,10,,0.23382005368082595,0.2323635241850928,,,0.1925766070876468,,
FM2_wrong_equilibrium_family,50,196,16,3,0.5,2,,0.3938379933102377,0.23302600437308887,,,0.38774036307113835,,
FM2_wrong_equilibrium_family,50,196,16,3,0.5,5,,0.2786375131921164,0.1633448388421349,,,0.3423045378457396,,
FM2_wrong_equilibrium_family,50,196,16,3,0.5,10,,0.23379524822726155,0.1253534126002003,,,0.26181901058190804,,
FM2_wrong_equilibrium_family,50,197,16,3,0.5,2,,0.4314628195722709,0.3109177623178888,,,0.38886190833223544,,
FM2_wrong_equilibrium_family,50,197,16,3,0.5,5,,0.45099538713170084,0.2737062001522641,,,0.44803326093548423,,
FM2_wrong_equilibrium_family,50,197,16,3,0.5,10,,0.4105726908900236,0.31485684025357263,,,0.36807655738212725,,
FM2_wrong_equilibrium_family,50,198,16,3,0.5,2,,0.4926687936137454,0.22239569458267988,,,0.46123171762635673,,
FM2_wrong_equilibrium_family,50,198,16,3,0.5,5,,0.3495832041262996,0.2681105711551379,,,0.32443242259798877,,
FM2_wrong_equilibrium_family,50,198,16,3,0.5,10,,0.2319347743153888,0.18121567044771622,,,0.282212426302007,,
FM2_wrong_equilibrium_family,50,199,16,3,0.5,2,,0.351167483284962,0.25711927468738144,,,0.29188980142285803,,
FM2_wrong_equilibrium_family,50,199,16,3,0.5,5,,0.2646284539888103,0.16662132462859094,,,0.25321859812798453,,
FM2_wrong_equilibrium_family,50,199,16,3,0.5,10,,0.2102810704208157,0.18550718803559046,,,0.16082007184250324,,
FM3_lens_missing_slow_mode,50,0,16,3,0.0,2,,,,0.42081746787562774,0.36519768630642135,,0.30239236805924435,5.508798980445164e-18
FM3_lens_missing_slow_mode,50,0,16,3,0.0,5,,,,0.4196348715534107,0.38866107033776703,,0.25661269005044235,9.357825776879131e-18
FM3_lens_missing_slow_mode,50,0,16,3,0.0,10,,,,0.4558198223204986,0.345228111511236,,0.24431766465992721,3.653833882331015e-18
FM3_lens_missing_slow_mode,50,1,16,3,0.0,2,,,,0.27971611467847796,0.27820722376678086,,0.2585526496333497,1.891044460440491e-17
FM3_lens_missing_slow_mode,50,1,16,3,0.0,5,,,,0.41363597142276176,0.34239880801305533,,0.194242517208276,3.7936941075822516e-17
FM3_lens_missing_slow_mode,50,1,16,3,0.0,10,,,,0.40313075021726774,0.40789254524504504,,0.2511483389181999,9.713251420633182e-18
FM3_lens_missing_slow_mode,50,2,16,3,0.0,2,,,,0.39021755184713197,0.25061080184231227,,0.30398378446035235,1.4025406840296155e-17
FM3_lens_missing_slow_mode,50,2,16,3,0.0,5,,,,0.36443183760718134,0.2164294160864339,,0.30897689551277163,1.7581791318250777e-17
FM3_lens_missing_slow_mode,50,2,16,3,0.0,10,,,,0.4842888756128013,0.317893288139632,,0.3135674647096922,2.4429531939707895e-17
FM3_lens_missing_slow_mode,50,3,16,3,0.0,2,,,,0.3367406315210614,0.3430264229562171,,0.22667560314933582,3.268562263654322e-17
FM3_lens_missing_slow_mode,50,3,16,3,0.0,5,,,,0.394678107142217,0.4277309796648033,,0.212857396742681,7.957803589498488e-18
FM3_lens_missing_slow_mode,50,3,16,3,0.0,10,,,,0.38887548789831894,0.36207344516360973,,0.13247088212027142,2.74405098303446e-17
FM3_lens_missing_slow_mode,50,4,16,3,0.0,2,,,,0.38979366544707683,0.32705938390038536,,0.23929611989390723,1.6749179366767935e-17
FM3_lens_missing_slow_mode,50,4,16,3,0.0,5,,,,0.37552664491443377,0.3189036381915019,,0.27678306165563293,3.998722508918508e-18
FM3_lens_missing_slow_mode,50,4,16,3,0.0,10,,,,0.4250839723541531,0.33398109394246667,,0.20904082875775365,1.210079067712996e-17
FM3_lens_missing_slow_mode,50,5,16,3,0.0,2,,,,0.33774363577142463,0.27999428761440937,,0.2003396352564632,1.790466271427504e-17
FM3_lens_missing_slow_mode,50,5,16,3,0.0,5,,,,0.4967174740308124,0.43376062248712133,,0.19311028351198076,3.1803339792783684e-17
FM3_lens_missing_slow_mode,50,5,16,3,0.0,10,,,,0.4772352836708106,0.4495605196608594,,0.2285916845068246,3.1956348619741806e-17
FM3_lens_missing_slow_mode,50,6,16,3,0.0,2,,,,0.35305957565058493,0.2989739163320216,,0.2515425245656891,3.26607352353677e-17
FM3_lens_missing_slow_mode,50,6,16,3,0.0,5,,,,0.4084937716043405,0.38732138277897465,,0.26195268388949816,1.881001775174443e-17
FM3_lens_missing_slow_mode,50,6,16,3,0.0,10,,,,0.4149300460541915,0.3635956724066488,,0.22586376757274915,4.314089223918319e-17
FM3_lens_missing_slow_mode,50,7,16,3,0.0,2,,,,0.34067359584541834,0.25392548755496,,0.2604204762815044,4.1711175497003086e-17
FM3_lens_missing_slow_mode,50,7,16,3,0.0,5,,,,0.3498218188882059,0.27124728040907464,,0.2352279215415072,1.3623340657331624e-17
FM3_lens_missing_slow_mode,50,7,16,3,0.0,10,,,,0.40471425271445904,0.3001525720650292,,0.25676199584230514,1.9201931032663095e-17
FM3_lens_missing_slow_mode,50,8,16,3,0.0,2,,,,0.3383147469163514,0.26377899474722055,,0.3045907169865067,2.161818435035143e-17
FM3_lens_missing_slow_mode,50,8,16,3,0.0,5,,,,0.4339499578765311,0.2862208870522827,,0.24984502463729996,1.4196907349612864e-17
FM3_lens_missing_slow_mode,50,8,16,3,0.0,10,,,,0.39730292527509414,0.3453985244255561,,0.27092789576939197,2.380201176113922e-17
FM3_lens_missing_slow_mode,50,9,16,3,0.0,2,,,,0.2944534940684592,0.21575498496786022,,0.29281694786921586,1.9436668265616302e-17
FM3_lens_missing_slow_mode,50,9,16,3,0.0,5,,,,0.36409257432519954,0.2683394365278727,,0.28771847609972456,2.2297225831741955e-17
FM3_lens_missing_slow_mode,50,9,16,3,0.0,10,,,,0.39449505883930414,0.26872805056084453,,0.2955565325187202,9.430242039163561e-18
FM3_lens_missing_slow_mode,50,10,16,3,0.0,2,,,,0.2989311669589595,0.3194018150208136,,0.17944477007909385,9.5974628098682e-18
FM3_lens_missing_slow_mode,50,10,16,3,0.0,5,,,,0.5204493180846168,0.5430479627558138,,0.15070066378499716,2.688697308072171e-17
FM3_lens_missing_slow_mode,50,10,16,3,0.0,10,,,,0.49391589785483925,0.548440703569955,,0.1895813496962457,2.605999783111504e-18
FM3_lens_missing_slow_mode,50,11,16,3,0.0,2,,,,0.2889678889294374,0.1619671033800837,,0.32011278344059685,1.720630401424449e-17
FM3_lens_missing_slow_mode,50,11,16,3,0.0,5,,,,0.34929153402974233,0.19881437207824257,,0.3051317981976138,3.0290001725542685e-17
FM3_lens_missing_slow_mode,50,11,16,3,0.0,10,,,,0.38268077578432946,0.23342801777691508,,0.3036053645082788,1.9912052639870218e-17
FM3_lens_missing_slow_mode,50,12,16,3,0.0,2,,,,0.3728163390394902,0.35964401784401845,,0.37842259096668485,1.6450496876037926e-17
FM3_lens_missing_slow_mode,50,12,16,3,0.0,5,,,,0.4943886538356355,0.32006483063554897,,0.2781934627209415,2.120277155571826e-17
FM3_lens_missing_slow_mode,50,12,16,3,0.0,10,,,,0.4150055483458228,0.37599613468062676,,0.3481786216313645,5.378704126896709e-18
FM3_lens_missing_slow_mode,50,13,16,3,0.0,2,,,,0.39771833968900583,0.4213491734405995,,0.2463126670362323,1.1711780999852882e-17
FM3_lens_missing_slow_mode,50,13,16,3,0.0,5,,,,0.412461441568689,0.4188897461865114,,0.23145133363818488,2.1139427449529556e-17
FM3_lens_missing_slow_mode,50,13,16,3,0.0,10,,,,0.4140483706309789,0.3666071406419552,,0.1630605053136309,2.6973335476468912e-17
FM3_lens_missing_slow_mode,50,14,16,3,0.0,2,,,,0.31161649476087444,0.3197548792593007,,0.26187944657643214,1.768912509058648e-17
FM3_lens_missing_slow_mode,50,14,16,3,0.0,5,,,,0.3613238449614491,0.3124612171229169,,0.22753504140919045,1.0502087301065032e-17
FM3_lens_missing_slow_mode,50,14,16,3,0.0,10,,,,0.3843763095716871,0.32509524549811947,,0.18457580999546866,1.9387007713403982e-17
FM3_lens_missing_slow_mode,50,15,16,3,0.0,2,,,,0.3018710316293852,0.2902130261096856,,0.1989904324677093,4.6593789573555505e-17
FM3_lens_missing_slow_mode,50,15,16,3,0.0,5,,,,0.35780229763968047,0.3493962497430355,,0.17322277669959707,2.1225765477887894e-17
FM3_lens_missing_slow_mode,50,15,16,3,0.0,10,,,,0.3751958894775228,0.3714336208041217,,0.15117646829276263,1.8755674235023098e-17
FM3_lens_missing_slow_mode,50,16,16,3,0.0,2,,,,0.38918261310259517,0.40501727084833894,,0.24868349668945872,1.1298577010285017e-17
FM3_lens_missing_slow_mode,50,16,16,3,0.0,5,,,,0.37364997422248636,0.3284500003699957,,0.1663425915980422,1.6045812537394203e-17
FM3_lens_missing_slow_mode,50,16,16,3,0.0,10,,,,0.4754199887095737,0.4549840680015591,,0.1721122259963877,3.885555854816846e-17
FM3_lens_missing_slow_mode,50,17,16,3,0.0,2,,,,0.40112368464527265,0.3306437074024993,,0.2836925740674214,1.5222828783653533e-17
FM3_lens_missing_slow_mode,50,17,16,3,0.0,5,,,,0.42656138827472856,0.31272964533072034,,0.2611968998297966,7.302309161446432e-18
FM3_lens_missing_slow_mode,50,17,16,3,0.0,10,,,,0.4241347812483571,0.32621340347367633,,0.26587362668648373,2.6340877611682458e-17
FM3_lens_missing_slow_mode,50,18,16,3,0.0,2,,,,0.42208228311530027,0.32345114721906315,,0.31300746823682224,2.179345335890419e-18
FM3_lens_missing_slow_mode,50,18,16,3,0.0,5,,,,0.3899719518593677,0.32408901517571215,,0.20205824715715598,3.2533055910973264e-17
FM3_lens_missing_slow_mode,50,18,16,3,0.0,10,,,,0.4253599267765672,0.33133338922385297,,0.22521643405345107,3.707195700964846e-17
FM3_lens_missing_slow_mode,50,19,16,3,0.0,2,,,,0.33820954872702963,0.2476471731894616,,0.35197589793106965,1.5698334926649583e-17
FM3_lens_missing_slow_mode,50,19,16,3,0.0,5,,,,0.3948857132163835,0.21647654237375696,,0.33857010472927107,1.416649995201326e-17
FM3_lens_missing_slow_mode,50,19,16,3,0.0,10,,,,0.41145176969913105,0.25207105735752,,0.3237314303520541,2.346952850073812e-17
