seed,d,lam,t,mismatch
30,4,0.85,7.63819095477387,0.0849981774431726
30,4,0.85,7.688442211055277,0.11426693879277332
30,4,0.85,7.738693467336684,0.14506767573652118
30,4,0.85,7.788944723618091,0.17523862339737434
30,4,0.85,7.839195979899498,0.20331077342054193
30,4,0.85,7.889447236180905,0.22833937975315058
30,4,0.85,7.939698492462312,0.24983636260602057
30,4,0.85,7.989949748743719,0.26768634761916027
30,4,0.85,8.040201005025127,0.28201641109208964
30,4,0.85,8.090452261306533,0.29299110768307873
30,4,0.85,8.14070351758794,0.3005577372970757
30,4,0.85,8.190954773869347,0.30426837821607977
30,4,0.85,8.241206030150755,0.3033319680288715
30,4,0.85,8.291457286432161,0.2969025380554694
30,4,0.85,8.341708542713569,0.28445493401748456
30,4,0.85,8.391959798994975,0.2661463186816303
30,4,0.85,8.442211055276383,0.24327076584104007
30,4,0.85,8.492462311557789,0.21913151788534205
30,4,0.85,8.542713567839197,0.19943319796988598
30,4,0.85,8.592964824120603,0.1870703443186985
30,4,0.85,8.643216080402011,0.17868413270996775
30,4,0.85,8.693467336683417,0.17076795443150455
30,4,0.85,8.743718592964825,0.16171106892962098
30,4,0.85,8.793969849246231,0.15122153704206945
30,4,0.85,8.84422110552764,0.14885404769665778
30,4,0.85,8.894472361809045,0.1668605155752551
30,4,0.85,8.944723618090453,0.1886687012055187
30,4,0.85,8.99497487437186,0.2063397052873758
30,4,0.85,9.045226130653267,0.22027832918908155
30,4,0.85,9.095477386934673,0.2315150663089537
30,4,0.85,9.145728643216081,0.2412098248130722
30,4,0.85,9.195979899497488,0.2502334079015706
30,4,0.85,9.246231155778895,0.2589257634164812
30,4,0.85,9.296482412060302,0.26713044808561465
30,4,0.85,9.34673366834171,0.27440801945555715
30,4,0.85,9.396984924623116,0.28023308249769885
30,4,0.85,9.447236180904524,0.2840746267450211
30,4,0.85,9.49748743718593,0.28540333425325537
30,4,0.85,9.547738693467338,0.2837292178751175
30,4,0.85,9.597989949748744,0.27871996867533294
30,4,0.85,9.648241206030152,0.2703520638458108
30,4,0.85,9.698492462311558,0.259003644754477
30,4,0.85,9.748743718592966,0.24543132645424615
30,4,0.85,9.798994974874372,0.2306311848717945
30,4,0.85,9.84924623115578,0.21563306369095106
30,4,0.85,9.899497487437186,0.2013179029262836
30,4,0.85,9.949748743718594,0.1884658472877948
30,4,0.85,10.0,0.1934369847145564
30,4,0.93,0.0,3.6369008100176193e-16
30,4,0.93,0.05025125628140704,0.04838215842407116
30,4,0.93,0.10050251256281408,0.0947800010669643
30,4,0.93,0.15075376884422112,0.13819611376423346
30,4,0.93,0.20100502512562815,0.17776135944421184
30,4,0.93,0.2512562814070352,0.21276259578352044
30,4,0.93,0.30150753768844224,0.24268468530471832
30,4,0.93,0.35175879396984927,0.2672632143856864
30,4,0.93,0.4020100502512563,0.28653831632261206
30,4,0.93,0.45226130653266333,0.30088889300683586
30,4,0.93,0.5025125628140704,0.3110020412738117
30,4,0.93,0.5527638190954774,0.31769796011765894
30,4,0.93,0.6030150753768845,0.32155453761958885
30,4,0.93,0.6532663316582915,0.32248541509131545
30,4,0.93,0.7035175879396985,0.31966795329826925
30,4,0.93,0.7537688442211056,0.3119830000125122
30,4,0.93,0.8040201005025126,0.2986288929814219
30,4,0.93,0.8542713567839196,0.2795763885916488
30,4,0.93,0.9045226130653267,0.255859560030538
30,4,0.93,0.9547738693467337,0.2297978467822528
30,4,0.93,1.0050251256281408,0.2048662975874432
30,4,0.93,1.0552763819095479,0.18414153191039667
30,4,0.93,1.105527638190955,0.16791072026980874
30,4,0.93,1.155778894472362,0.15466635030116122
30,4,0.93,1.206030150753769,0.1560047343544708
30,4,0.93,1.256281407035176,0.16439037103964588
30,4,0.93,1.306532663316583,0.18178718667664667
30,4,0.93,1.35678391959799,0.20782911065549575
30,4,0.93,1.407035175879397,0.23048947978535125
30,4,0.93,1.4572864321608041,0.24918004932264085
30,4,0.93,1.5075376884422111,0.26447534738470596
30,4,0.93,1.5577889447236182,0.2774206721747632
30,4,0.93,1.6080402010050252,0.2889548883255034
30,4,0.93,1.6582914572864322,0.29949205988465966
30,4,0.93,1.7085427135678393,0.308857287601617
30,4,0.93,1.7587939698492463,0.3165380146834261
30,4,0.93,1.8090452261306533,0.32199776292852267
30,4,0.93,1.8592964824120604,0.32485330125001766
30,4,0.93,1.9095477386934674,0.32487769435514907
30,4,0.93,1.9597989949748744,0.32189993793383026
30,4,0.93,2.0100502512562817,0.3157234372428626
30,4,0.93,2.0603015075376887,0.30616898321451763
30,4,0.93,2.1105527638190957,0.2932420295448865
30,4,0.93,2.1608040201005028,0.2773141260435882
30,4,0.93,2.21105527638191,0.2592007195366295
30,4,0.93,2.261306532663317,0.24009063432079197
30,4,0.93,2.311557788944724,0.22136652297952633
30,4,0.93,2.361809045226131,0.2044821997068001
30,4,0.93,2.412060301507538,0.20907181106280337
30,4,0.93,2.462311557788945,0.21760995975347783
30,4,0.93,2.512562814070352,0.22440218218304575
30,4,0.93,2.562814070351759,0.22824414317996322
30,4,0.93,2.613065326633166,0.2306592704697871
30,4,0.93,2.663316582914573,0.23369395752301453
30,4,0.93,2.71356783919598,0.23062599707975628
30,4,0.93,2.763819095477387,0.22244130676488524
30,4,0.93,2.814070351758794,0.21072173763872382
30,4,0.93,2.864321608040201,0.19717867064697703
30,4,0.93,2.9145728643216082,0.18340077066600585
30,4,0.93,2.9648241206030153,0.17197455302979403
30,4,0.93,3.0150753768844223,0.17184564963379506
30,4,0.93,3.0653266331658293,0.1939635797657786
30,4,0.93,3.1155778894472363,0.22700608107138462
30,4,0.93,3.1658291457286434,0.2602110254877389
30,4,0.93,3.2160804020100504,0.2890076179561174
30,4,0.93,3.2663316582914574,0.311064318939049
30,4,0.93,3.3165829145728645,0.3252190897265274
30,4,0.93,3.3668341708542715,0.33126057960030403
30,4,0.93,3.4170854271356785,0.32992192387447794
30,4,0.93,3.4673366834170856,0.3229121003875322
30,4,0.93,3.5175879396984926,0.31279069877599974
30,4,0.93,3.5678391959798996,0.30229692276344117
30,4,0.93,3.6180904522613067,0.29299560766726385
30,4,0.93,3.6683417085427137,0.28441577709722277
30,4,0.93,3.7185929648241207,0.27487623666035416
30,4,0.93,3.7688442211055277,0.26292286218833616
30,4,0.93,3.819095477386935,0.24811990571899442
30,4,0.93,3.869346733668342,0.23133474503283596
30,4,0.93,3.919597989949749,0.21491046326423435
30,4,0.93,3.969849246231156,0.2024623678738463
30,4,0.93,4.020100502512563,0.19725307424156557
30,4,0.93,4.07035175879397,0.2000541492717352
30,4,0.93,4.120603015075377,0.2097431676219857
30,4,0.93,4.170854271356784,0.2247405796141908
30,4,0.93,4.2211055276381915,0.2430415142239124
30,4,0.93,4.2713567839195985,0.26216964691388167
30,4,0.93,4.3216080402010055,0.27960378420713616
30,4,0.93,4.371859296482413,0.2932423654575379
30,4,0.93,4.42211055276382,0.3016542417864059
30,4,0.93,4.472361809045227,0.30415508672501995
30,4,0.93,4.522613065326634,0.30077789859493453
30,4,0.93,4.572864321608041,0.2921325202162701
30,4,0.93,4.623115577889448,0.27914334999923485
30,4,0.93,4.673366834170855,0.2628014269818324
30,4,0.93,4.723618090452262,0.24416035818264412
30,4,0.93,4.773869346733669,0.2245450162144686
30,4,0.93,4.824120603015076,0.2056689288295375
30,4,0.93,4.874371859296483,0.1894420885227052
30,4,0.93,4.92462311557789,0.17744385987214562
30,4,0.93,4.974874371859297,0.17394891179245917
30,4,0.93,5.025125628140704,0.18678502823244647
30,4,0.93,5.075376884422111,0.19736426427955228
30,4,0.93,5.125628140703518,0.20372667148324303
30,4,0.93,5.175879396984925,0.20466870023509737
30,4,0.93,5.226130653266332,0.20285616716773502
30,4,0.93,5.276381909547739,0.20840483941759214
30,4,0.93,5.326633165829146,0.21077013764145663
30,4,0.93,5.376884422110553,0.21222967668423115
30,4,0.93,5.42713567839196,0.21571422890740505
30,4,0.93,5.477386934673367,0.22376222790044226
30,4,0.93,5.527638190954774,0.23725558143039438
30,4,0.93,5.577889447236181,0.25521188553243657
30,4,0.93,5.628140703517588,0.2757284910655358
30,4,0.93,5.678391959798995,0.29688837753789404
30,4,0.93,5.728643216080402,0.3231584485272816
30,4,0.93,5.778894472361809,0.3428532568399093
30,4,0.93,5.8291457286432165,0.3535411991257833
30,4,0.93,5.8793969849246235,0.3560031212436628
30,4,0.93,5.9296482412060305,0.358111365630409
30,4,0.93,5.9798994974874375,0.35395052710597597
30,4,0.93,6.030150753768845,0.34373175547946133
30,4,0.93,6.080402010050252,0.32813331852957517
30,4,0.93,6.130653266331659,0.3083019553336886
30,4,0.93,6.180904522613066,0.2858564411761235
30,4,0.93,6.231155778894473,0.2628702891381955
30,4,0.93,6.28140703517588,0.2417520822701121
30,4,0.93,6.331658291457287,0.2248451742468494
30,4,0.93,6.381909547738694,0.21364779339301665
30,4,0.93,6.432160804020101,0.20816581020405187
30,4,0.93,6.482412060301508,0.2072402542283644
30,4,0.93,6.532663316582915,0.20950759103111677
30,4,0.93,6.582914572864322,0.21401218973006816
30,4,0.93,6.633165829145729,0.22042408281331072
30,4,0.93,6.683417085427136,0.2290716094873225
30,4,0.93,6.733668341708543,0.2406309517930542
30,4,0.93,6.78391959798995,0.25539693031660077
30,4,0.93,6.834170854271357,0.27259780623158436
30,4,0.93,6.884422110552764,0.2904034459112461
30,4,0.93,6.934673366834171,0.30652716899476984
30,4,0.93,6.984924623115578,0.31882231183677845
30,4,0.93,7.035175879396985,0.3256018945594017
30,4,0.93,7.085427135678392,0.32574567643497576
30,4,0.93,7.135678391959799,0.3187012055793661
30,4,0.93,7.185929648241206,0.30443352378925115
30,4,0.93,7.236180904522613,0.2833445827090103
30,4,0.93,7.28643216080402,0.25617508099198366
30,4,0.93,7.336683417085427,0.22390602064115434
30,4,0.93,7.386934673366834,0.18768744771876156
30,4,0.93,7.437185929648241,0.14884187476903948
30,4,0.93,7.4874371859296485,0.1090901159456559
30,4,0.93,7.5376884422110555,0.07233163050464372
30,4,0.93,7.5879396984924625,0.06708706408847173
30,4,0.93,7.63819095477387,0.09299800590841226
30,4,0.93,7.688442211055277,0.12502147420856374
30,4,0.93,7.738693467336684,0.15872110404113493
30,4,0.93,7.788944723618091,0.19173167030536253
30,4,0.93,7.839195979899498,0.22244590503659295
30,4,0.93,7.889447236180905,0.24983014490638816
30,4,0.93,7.939698492462312,0.2733503732042343
30,4,0.93,7.989949748743719,0.2928803568068459
30,4,0.93,8.040201005025127,0.308559132136051
30,4,0.93,8.090452261306533,0.3205667413473683
30,4,0.93,8.14070351758794,0.3288455243368005
30,4,0.93,8.190954773869347,0.3329054020481814
30,4,0.93,8.241206030150755,0.33188085913747134
30,4,0.93,8.291457286432161,0.32484630634304285
30,4,0.93,8.341708542713569,0.31122716310148313
30,4,0.93,8.391959798994975,0.2911953839693131
30,4,0.93,8.442211055276383,0.2661668379201967
30,4,0.93,8.492462311557789,0.23975566074513893
30,4,0.93,8.542713567839197,0.21820338130822822
30,4,0.93,8.592964824120603,0.20467696496045842
30,4,0.93,8.643216080402011,0.1955014628473764
30,4,0.93,8.693467336683417,0.18684023249564616
30,4,0.93,8.743718592964825,0.17693093424064413
30,4,0.93,8.793969849246231,0.1654541522930878
30,4,0.93,8.84422110552764,0.16286384042104907
30,4,0.93,8.894472361809045,0.18256503468822022
30,4,0.93,8.944723618090453,0.2064257554366264
30,4,0.93,8.99497487437186,0.22575991284383484
30,4,0.93,9.045226130653267,0.24101040723040698
30,4,0.93,9.095477386934673,0.2533047196086198
30,4,0.93,9.145728643216081,0.26391192597194973
30,4,0.93,9.195979899497488,0.2737847874687773
30,4,0.93,9.246231155778895,0.28329524703215003
30,4,0.93,9.296482412060302,0.29227213731720186
30,4,0.93,9.34673366834171,0.3002346565807861
30,4,0.93,9.396984924623116,0.30660796085042347
30,4,0.93,9.447236180904524,0.3108110622033761
30,4,0.93,9.49748743718593,0.3122648245359146
30,4,0.93,9.547738693467338,0.310433144263364
30,4,0.93,9.597989949748744,0.3049524363153642
30,4,0.93,9.648241206030152,0.29579696397247535
30,4,0.93,9.698492462311558,0.2833804583784278
30,4,0.93,9.748743718592966,0.26853074541464583
30,4,0.93,9.798994974874372,0.2523376493303163
30,4,0.93,9.84924623115578,0.23592794027362884
30,4,0.93,9.899497487437186,0.220265470260522
30,4,0.93,9.949748743718594,0.20620380938546962
30,4,0.93,10.0,0.2116428185700441
30,4,0.97,0.0,3.7973010879534445e-16
30,4,0.97,0.05025125628140704,0.05046311147456888
30,4,0.97,0.10050251256281408,0.09885656025264014
30,4,0.97,0.15075376884422112,0.14414003263581335
30,4,0.97,0.20100502512562815,0.18540700931278017
30,4,0.97,0.2512562814070352,0.22191367517205896
30,4,0.97,0.30150753768844224,0.25312273628556636
30,4,0.97,0.35175879396984927,0.278758406402275
30,4,0.97,0.4020100502512563,0.298862544981649
30,4,0.97,0.45226130653266333,0.31383035077057087
30,4,0.97,0.5025125628140704,0.3243784731565562
30,4,0.97,0.5527638190954774,0.3313623885098165
30,4,0.97,0.6030150753768845,0.33538484031290455
30,4,0.97,0.6532663316582915,0.3363557555253505
30,4,0.97,0.7035175879396985,0.33341711257991513
30,4,0.97,0.7537688442211056,0.3254016236689644
30,4,0.97,0.8040201005025126,0.3114731464429885
30,4,0.97,0.8542713567839196,0.29160117949881625
30,4,0.97,0.9045226130653267,0.26686427228991594
30,4,0.97,0.9547738693467337,0.23968162513847868
30,4,0.97,1.0050251256281408,0.2136777512471181
30,4,0.97,1.0552763819095479,0.19206159779901588
30,4,0.97,1.105527638190955,0.17513268673302634
30,4,0.97,1.155778894472362,0.16131866644314677
30,4,0.97,1.206030150753769,0.1627146154019748
30,4,0.97,1.256281407035176,0.17146092463274884
30,4,0.97,1.306532663316583,0.18960599040467452
30,4,0.97,1.35678391959799,0.21676799713530204
30,4,0.97,1.407035175879397,0.2404030057976243
30,4,0.97,1.4572864321608041,0.2598974707988834
30,4,0.97,1.5075376884422111,0.27585063114318775
30,4,0.97,1.5577889447236182,0.2893527440962584
30,4,0.97,1.6080402010050252,0.3013830555653098
30,4,0.97,1.6582914572864322,0.31237343880442975
30,4,0.97,1.7085427135678393,0.3221414720145896
30,4,0.97,1.7587939698492463,0.33015255294937973
30,4,0.97,1.8090452261306533,0.335847129075986
30,4,0.97,1.8592964824120604,0.33882548625001846
30,4,0.97,1.9095477386934674,0.3388509285209619
30,4,0.97,1.9597989949748744,0.3357450965546399
30,4,0.97,2.0100502512562817,0.3293029399199749
30,4,0.97,2.0603015075376887,0.31933754163234607
30,4,0.97,2.1105527638190957,0.30585458995541925
30,4,0.97,2.1608040201005028,0.2892416153357857
30,4,0.97,2.21105527638191,0.27034913758121576
30,4,0.97,2.261306532663317,0.2504171132163099
30,4,0.97,2.311557788944724,0.23088766375283928
30,4,0.97,2.361809045226131,0.2132771330275226
30,4,0.97,2.412060301507538,0.21806414702249388
30,4,0.97,2.462311557788945,0.22696952791491773
30,4,0.97,2.512562814070352,0.23405388894360685
30,4,0.97,2.562814070351759,0.23806109557480037
30,4,0.97,2.613065326633166,0.24058009930719726
30,4,0.97,2.663316582914573,0.243745310534757
30,4,0.97,2.71356783919598,0.2405453948036167
30,4,0.97,2.763819095477387,0.23200867479778348
30,4,0.97,2.814070351758794,0.21978503818232484
30,4,0.97,2.864321608040201,0.20565947368555657
30,4,0.97,2.9145728643216082,0.19128897585594165
30,4,0.97,2.9648241206030153,0.17937130799881737
30,4,0.97,3.0150753768844223,0.17923686037073244
30,4,0.97,3.0653266331658293,0.202306099325597
30,4,0.97,3.1155778894472363,0.23676978348305716
30,4,0.97,3.1658291457286434,0.2714028975517276
30,4,0.97,3.2160804020100504,0.30143805313702576
30,4,0.97,3.2663316582914574,0.3244434294310512
30,4,0.97,3.3165829145728645,0.3392070075642275
30,4,0.97,3.3668341708542715,0.34550834646483325
30,4,0.97,3.4170854271356785,0.3441121141486491
30,4,0.97,3.4673366834170856,0.33680079287731857
30,4,0.97,3.5175879396984926,0.3262440621642147
30,4,0.97,3.5678391959798996,0.315298940946815
30,4,0.97,3.6180904522613067,0.30559756928736115
30,4,0.97,3.6683417085427137,0.2966487137465657
30,4,0.97,3.7185929648241207,0.28669887049520815
30,4,0.97,3.7688442211055277,0.27423137238998513
30,4,0.97,3.819095477386935,0.25879172962088665
30,4,0.97,3.869346733668342,0.24128462653962457
30,4,0.97,3.919597989949749,0.2241539240497929
30,4,0.97,3.969849246231156,0.21117042670713
30,4,0.97,4.020100502512563,0.20573707743475114
30,4,0.97,4.07035175879397,0.20865862881030445
30,4,0.97,4.120603015075377,0.2187643791326086
30,4,0.97,4.170854271356784,0.23440684110297305
30,4,0.97,4.2211055276381915,0.2534949126851559
30,4,0.97,4.2713567839195985,0.27344576075964006
30,4,0.97,4.3216080402010055,0.29162975342034625
30,4,0.97,4.371859296482413,0.30585494031592664
30,4,0.97,4.42211055276382,0.31462861777721884
30,4,0.97,4.472361809045227,0.3172370259389993
30,4,0.97,4.522613065326634,0.31371458240546923
30,4,0.97,4.572864321608041,0.30469735979546464
30,4,0.97,4.623115577889448,0.2911495155905997
30,4,0.97,4.673366834170855,0.27410471416384663
30,4,0.97,4.723618090452262,0.2546618789646932
30,4,0.97,4.773869346733669,0.2342028663742307
30,4,0.97,4.824120603015076,0.214514904263066
30,4,0.97,4.874371859296483,0.19759013534088596
30,4,0.97,4.92462311557789,0.1850758538451412
30,4,0.97,4.974874371859297,0.18143058541794127
30,4,0.97,5.025125628140704,0.19481879288760542
30,4,0.97,5.075376884422111,0.2058530498399631
30,4,0.97,5.125628140703518,0.21248910896639323
30,4,0.97,5.175879396984925,0.21347165508391883
30,4,0.97,5.226130653266332,0.21158116360505697
30,4,0.97,5.276381909547739,0.21736848842480028
30,4,0.97,5.326633165829146,0.2198355199056052
30,4,0.97,5.376884422110553,0.22135783482118726
30,4,0.97,5.42713567839196,0.22499226025826113
30,4,0.97,5.477386934673367,0.23338640974562253
30,4,0.97,5.527638190954774,0.24746012256718547
30,4,0.97,5.577889447236181,0.2661887408241543
30,4,0.97,5.628140703517588,0.2875877810038384
30,4,0.97,5.678391959798995,0.30965777012016904
30,4,0.97,5.728643216080402,0.3370577366359818
30,4,0.97,5.778894472361809,0.357599633478185
30,4,0.97,5.8291457286432165,0.3687472722064622
30,4,0.97,5.8793969849246235,0.37131508344769126
30,4,0.97,5.9296482412060305,0.3735140050123621
30,4,0.97,5.9798994974874375,0.3691742056911793
30,4,0.97,6.030150753768845,0.3585159170054596
30,4,0.97,6.080402010050252,0.3422465795415998
30,4,0.97,6.130653266331659,0.32156225448782577
30,4,0.97,6.180904522613066,0.29815134187187065
30,4,0.97,6.231155778894473,0.27417653813338666
30,4,0.97,6.28140703517588,0.2521500212924825
30,4,0.97,6.331658291457287,0.2345159344295097
30,4,0.97,6.381909547738694,0.22283694579701735
30,4,0.97,6.432160804020101,0.21711917838487124
30,4,0.97,6.482412060301508,0.21615381355001448
30,4,0.97,6.532663316582915,0.21851867021525065
30,4,0.97,6.582914572864322,0.22321701509480224
30,4,0.97,6.633165829145729,0.22990468852571122
30,4,0.97,6.683417085427136,0.23892415183086313
30,4,0.97,6.733668341708543,0.2509806701497447
30,4,0.97,6.78391959798995,0.2663817445237663
30,4,0.97,6.834170854271357,0.2843224430587492
30,4,0.97,6.884422110552764,0.3028939167031276
30,4,0.97,6.934673366834171,0.3197111332526092
30,4,0.97,6.984924623115578,0.33253509944266146
30,4,0.97,7.035175879396985,0.33960627712109637
30,4,0.97,7.085427135678392,0.33975624316336195
30,4,0.97,7.135678391959799,0.3324087843139625
30,4,0.97,7.185929648241206,0.31752743879093936
30,4,0.97,7.236180904522613,0.2955314464814407
30,4,0.97,7.28643216080402,0.26719336404540234
30,4,0.97,7.336683417085427,0.23353638712034375
30,4,0.97,7.386934673366834,0.19576002611526727
30,4,0.97,7.437185929648241,0.1552436758343746
30,4,0.97,7.4874371859296485,0.1137821639433186
30,4,0.97,7.5376884422110555,0.07544266837581123
30,4,0.97,7.5879396984924625,0.06997252921055658
30,4,0.97,7.63819095477387,0.09699792014103223
30,4,0.97,7.688442211055277,0.13039874191645895
30,4,0.97,7.738693467336684,0.1655478181934418
30,4,0.97,7.788944723618091,0.1999781937593566
30,4,0.97,7.839195979899498,0.2320134708446184
30,4,0.97,7.889447236180905,0.26057552748300705
30,4,0.97,7.939698492462312,0.28510737850334106
30,4,0.97,7.989949748743719,0.30547736140068876
30,4,0.97,8.040201005025127,0.32183049265803165
30,4,0.97,8.090452261306533,0.3343545581795133
30,4,0.97,8.14070351758794,0.3429894178566629
30,4,0.97,8.190954773869347,0.34722391396423224
30,4,0.97,8.241206030150755,0.34615530469177114
30,4,0.97,8.291457286432161,0.3388181904868298
30,4,0.97,8.341708542713569,0.3246132776434825
30,4,0.97,8.391959798994975,0.30371991661315456
30,4,0.97,8.442211055276383,0.27761487395977513
30,4,0.97,8.492462311557789,0.2500677321750376
30,4,0.97,8.542713567839197,0.22758847297739931
30,4,0.97,8.592964824120603,0.21348027528133834
30,4,0.97,8.643216080402011,0.20391012791608076
30,4,0.97,8.693467336683417,0.19487637152771697
30,4,0.97,8.743718592964825,0.18454086689615568
30,4,0.97,8.793969849246231,0.17257045991859699
30,4,0.97,8.84422110552764,0.16986873678324463
30,4,0.97,8.894472361809045,0.19041729424470286
30,4,0.97,8.944723618090453,0.21530428255218023
30,4,0.97,8.99497487437186,0.23547001662206424
30,4,0.97,9.045226130653267,0.2513764462510697
30,4,0.97,9.095477386934673,0.26419954625845293
30,4,0.97,9.145728643216081,0.27526297655138826
30,4,0.97,9.195979899497488,0.2855604772523806
30,4,0.97,9.246231155778895,0.29547998883998455
30,4,0.97,9.296482412060302,0.30484298193299547
30,4,0.97,9.34673366834171,0.31314797514340054
30,4,0.97,9.396984924623116,0.31979540002678564
30,4,0.97,9.447236180904524,0.3241792799325535
30,4,0.97,9.49748743718593,0.32569556967724417
30,4,0.97,9.547738693467338,0.32378510745748706
30,4,0.97,9.597989949748744,0.31806867013537987
30,4,0.97,9.648241206030152,0.3085194140358076
30,4,0.97,9.698492462311558,0.29556886519040315
30,4,0.97,9.748743718592966,0.28008045489484557
30,4,0.97,9.798994974874372,0.2631908815595773
30,4,0.97,9.84924623115578,0.2460753785649678
30,4,0.97,9.899497487437186,0.22973925392764122
30,4,0.97,9.949748743718594,0.21507279043430697
30,4,0.97,10.0,0.22074573549778795
30,4,1.0,0.0,3.920763010130928e-16
30,4,1.0,0.05025125628140704,0.052023826262442084
30,4,1.0,0.10050251256281408,0.10191397964189707
30,4,1.0,0.15075376884422112,0.1485979717894983
30,4,1.0,0.20100502512562815,0.1911412467142063
30,4,1.0,0.2512562814070352,0.22877698471346286
30,4,1.0,0.30150753768844224,0.26095127452120265
30,4,1.0,0.35175879396984927,0.28737980041471645
30,4,1.0,0.4020100502512563,0.30810571647592694
30,4,1.0,0.45226130653266333,0.323536444093372
30,4,1.0,0.5025125628140704,0.334410797068615
30,4,1.0,0.5527638190954774,0.3416107098039344
30,4,1.0,0.6030150753768845,0.34575756733289115
30,4,1.0,0.6532663316582915,0.34675851085087667
30,4,1.0,0.7035175879396985,0.34372898204114966
30,4,1.0,0.7537688442211056,0.33546559141130367
30,4,1.0,0.8040201005025126,0.32110633653916343
30,4,1.0,0.8542713567839196,0.300619772679192
30,4,1.0,0.9045226130653267,0.2751178064844494
30,4,1.0,0.9547738693467337,0.24709445890564818
30,4,1.0,1.0050251256281408,0.22028634149187443
30,4,1.0,1.0552763819095479,0.1980016472154803
30,4,1.0,1.105527638190955,0.18054916158043954
30,4,1.0,1.155778894472362,0.16630790354963587
30,4,1.0,1.206030150753769,0.1677470261876029
30,4,1.0,1.256281407035176,0.17676383982757612
30,4,1.0,1.306532663316583,0.1954700932006954
30,4,1.0,1.35678391959799,0.22347216199515668
30,4,1.0,1.407035175879397,0.2478381503068293
30,4,1.0,1.4572864321608041,0.2679355369060654
30,4,1.0,1.5075376884422111,0.2843820939620494
30,4,1.0,1.5577889447236182,0.2983017980373798
30,4,1.0,1.6080402010050252,0.310704180995165
30,4,1.0,1.6582914572864322,0.3220344729942576
30,4,1.0,1.7085427135678393,0.33210461032431926
30,4,1.0,1.7587939698492463,0.3403634566488452
30,4,1.0,1.8090452261306533,0.3462341536865835
30,4,1.0,1.8592964824120604,0.34930462500001885
30,4,1.0,1.9095477386934674,0.3493308541453215
30,4,1.0,1.9597989949748744,0.3461289655202474
30,4,1.0,2.0100502512562817,0.33948756692780907
30,4,1.0,2.0603015075376887,0.32921396044571766
30,4,1.0,2.1105527638190957,0.31531401026331873
30,4,1.0,2.1608040201005028,0.2981872323049336
30,4,1.0,2.21105527638191,0.2787104511146554
30,4,1.0,2.261306532663317,0.25816197238794836
30,4,1.0,2.311557788944724,0.23802851933282398
30,4,1.0,2.361809045226131,0.21987333301806455
30,4,1.0,2.412060301507538,0.22480839899226157
30,4,1.0,2.462311557788945,0.23398920403599774
30,4,1.0,2.512562814070352,0.24129266901402768
30,4,1.0,2.562814070351759,0.24542380987092813
30,4,1.0,2.613065326633166,0.24802072093525496
30,4,1.0,2.663316582914573,0.25128382529356397
30,4,1.0,2.71356783919598,0.24798494309651214
30,4,1.0,2.763819095477387,0.23918420082245717
30,4,1.0,2.814070351758794,0.22658251359002568
30,4,1.0,2.864321608040201,0.21202007596449146
30,4,1.0,2.9145728643216082,0.1972051297483935
30,4,1.0,2.9648241206030153,0.184918874225585
30,4,1.0,3.0150753768844223,0.1847802684234356
30,4,1.0,3.0653266331658293,0.20856298899546077
30,4,1.0,3.1155778894472363,0.24409256029181142
30,4,1.0,3.1658291457286434,0.2797968015997192
30,4,1.0,3.2160804020100504,0.31076087952270703
30,4,1.0,3.2663316582914574,0.3344777623000528
30,4,1.0,3.3165829145728645,0.3496979459425024
30,4,1.0,3.3668341708542715,0.3561941716132303
30,4,1.0,3.4170854271356785,0.35475475685427715
30,4,1.0,3.4673366834170856,0.3472173122446582
30,4,1.0,3.5175879396984926,0.33633408470537596
30,4,1.0,3.5678391959798996,0.32505045458434534
30,4,1.0,3.6180904522613067,0.31504904050243415
30,4,1.0,3.6683417085427137,0.3058234162335729
30,4,1.0,3.7185929648241207,0.2955658458713485
30,4,1.0,3.7688442211055277,0.2827127550412216
30,4,1.0,3.819095477386935,0.26679559754730575
30,4,1.0,3.869346733668342,0.24874703766971612
30,4,1.0,3.919597989949749,0.23108651963896165
30,4,1.0,3.969849246231156,0.21770147083209265
30,4,1.0,4.020100502512563,0.21210007982964035
30,4,1.0,4.07035175879397,0.2151119884642314
30,4,1.0,4.120603015075377,0.22553028776557588
30,4,1.0,4.170854271356784,0.24165653721955996
30,4,1.0,4.2211055276381915,0.26133496153108854
30,4,1.0,4.2713567839195985,0.2819028461439588
30,4,1.0,4.3216080402010055,0.300649230330254
30,4,1.0,4.371859296482413,0.3153143714597182
30,4,1.0,4.42211055276382,0.3243593997703288
30,4,1.0,4.472361809045227,0.32704848034948375
30,4,1.0,4.522613065326634,0.32341709526337037
30,4,1.0,4.572864321608041,0.31412098947986045
30,4,1.0,4.623115577889448,0.3001541397841234
30,4,1.0,4.673366834170855,0.28258217955035736
30,4,1.0,4.723618090452262,0.26253801955123013
30,4,1.0,4.773869346733669,0.24144625399405223
30,4,1.0,4.824120603015076,0.22114938583821236
30,4,1.0,4.874371859296483,0.20370117045452157
30,4,1.0,4.92462311557789,0.19079984932488783
30,4,1.0,4.974874371859297,0.18704184063705284
30,4,1.0,5.025125628140704,0.20084411637897476
30,4,1.0,5.075376884422111,0.21221963901027113
30,4,1.0,5.125628140703518,0.21906093707875585
30,4,1.0,5.175879396984925,0.22007387122053496
30,4,1.0,5.226130653266332,0.21812491093304853
