seed,trial,Nx,Nv,omega,tau,delta
40,111,16,3,0.5,5,0.4349181896107922
40,112,16,3,0.5,5,0.3878155178730429
40,113,16,3,0.5,5,0.37463079293753543
40,114,16,3,0.5,5,0.2710312524228977
40,115,16,3,0.5,5,0.4095336710024301
40,116,16,3,0.5,5,0.4829986452598476
40,117,16,3,0.5,5,0.3891669781937037
40,118,16,3,0.5,5,0.2282921673831372
40,119,16,3,0.5,5,0.2560934120443211
40,120,16,3,0.5,5,0.2533719274002353
40,121,16,3,0.5,5,0.3682671144631334
40,122,16,3,0.5,5,0.3942886646151579
40,123,16,3,0.5,5,0.36833788528218964
40,124,16,3,0.5,5,0.2963441175388611
40,125,16,3,0.5,5,0.41020152370031837
40,126,16,3,0.5,5,0.24053879309042858
40,127,16,3,0.5,5,0.6120090630530735
40,128,16,3,0.5,5,0.4185183239829905
40,129,16,3,0.5,5,0.3326163210660227
40,130,16,3,0.5,5,0.47353656007424183
40,131,16,3,0.5,5,0.3313487127629572
40,132,16,3,0.5,5,0.24528060341578106
40,133,16,3,0.5,5,0.3528593303299751
40,134,16,3,0.5,5,0.3847790803055945
40,135,16,3,0.5,5,0.3598447112182019
40,136,16,3,0.5,5,0.4243756090059874
40,137,16,3,0.5,5,0.26307874590521546
40,138,16,3,0.5,5,0.29969470348634186
40,139,16,3,0.5,5,0.2826797599591405
40,140,16,3,0.5,5,0.31193801012303235
40,141,16,3,0.5,5,0.3055807468657599
40,142,16,3,0.5,5,0.24253532916873888
40,143,16,3,0.5,5,0.359459353423631
40,144,16,3,0.5,5,0.3481779911759326
40,145,16,3,0.5,5,0.33467986117273213
40,146,16,3,0.5,5,0.36248210206373677
40,147,16,3,0.5,5,0.32914117300459955
40,148,16,3,0.5,5,0.27615963668693116
40,149,16,3,0.5,5,0.20978717116858459
40,150,16,3,0.5,5,0.3130648900291384
40,151,16,3,0.5,5,0.3330027102656481
40,152,16,3,0.5,5,0.292400960350832
40,153,16,3,0.5,5,0.291197588194066
40,154,16,3,0.5,5,0.31029479522694703
40,155,16,3,0.5,5,0.3612381848403484
40,156,16,3,0.5,5,0.26249487042025316
40,157,16,3,0.5,5,0.36946538274146656
40,158,16,3,0.5,5,0.4222333550168594
40,159,16,3,0.5,5,0.28528925362722213
40,160,16,3,0.5,5,0.39618791355318067
40,161,16,3,0.5,5,0.2596226790994104
40,162,16,3,0.5,5,0.26715365140112446
40,163,16,3,0.5,5,0.3701885201496665
40,164,16,3,0.5,5,0.42110245673458063
40,165,16,3,0.5,5,0.40922320822860736
40,166,16,3,0.5,5,0.30332002175818296
40,167,16,3,0.5,5,0.3785345556635038
40,168,16,3,0.5,5,0.3215833047296799
40,169,16,3,0.5,5,0.36459530668738926
40,170,16,3,0.5,5,0.27594626874700084
40,171,16,3,0.5,5,0.2146993737326187
40,172,16,3,0.5,5,0.3248131948223576
40,173,16,3,0.5,5,0.40259318344357814
40,174,16,3,0.5,5,0.2877240860243967
40,175,16,3,0.5,5,0.3780686981357028
40,176,16,3,0.5,5,0.37626347638115093
40,177,16,3,0.5,5,0.3801862483866415
40,178,16,3,0.5,5,0.2210653126686896
40,179,16,3,0.5,5,0.29081782832761294
40,180,16,3,0.5,5,0.4712032132188291
40,181,16,3,0.5,5,0.25313342693493335
40,182,16,3,0.5,5,0.29446305724428173
40,183,16,3,0.5,5,0.23769827791090029
40,184,16,3,0.5,5,0.39116763563852985
40,185,16,3,0.5,5,0.3582274342902779
40,186,16,3,0.5,5,0.2575419804196283
40,187,16,3,0.5,5,0.38980250221134494
40,188,16,3,0.5,5,0.41126855622697334
40,189,16,3,0.5,5,0.3501424726478258
40,190,16,3,0.5,5,0.29405794307734723
40,191,16,3,0.5,5,0.45556705101715933
40,192,16,3,0.5,5,0.3687236246383542
40,193,16,3,0.5,5,0.47739816418375763
40,194,16,3,0.5,5,0.3749842331826643
40,195,16,3,0.5,5,0.35859667408112594
40,196,16,3,0.5,5,0.3973421830024136
40,197,16,3,0.5,5,0.3502342010424859
40,198,16,3,0.5,5,0.24997895477993176
40,199,16,3,0.5,5,0.4487113089984934
40,0,16,3,0.5,10,0.14902019761769647
40,1,16,3,0.5,10,0.19138881469008542
40,2,16,3,0.5,10,0.19189204313287161
40,3,16,3,0.5,10,0.17290225410247978
40,4,16,3,0.5,10,0.1895973982453174
40,5,16,3,0.5,10,0.2887434522255573
40,6,16,3,0.5,10,0.27154404722383946
40,7,16,3,0.5,10,0.15171877428411265
40,8,16,3,0.5,10,0.19470753829947143
40,9,16,3,0.5,10,0.21672579408232892
40,10,16,3,0.5,10,0.23774775141825794
40,11,16,3,0.5,10,0.1292722933475306
40,12,16,3,0.5,10,0.29159436314146847
40,13,16,3,0.5,10,0.19767971085117528
40,14,16,3,0.5,10,0.29371639376264197
40,15,16,3,0.5,10,0.21749385341648342
40,16,16,3,0.5,10,0.28828197087847773
40,17,16,3,0.5,10,0.3105676100813337
40,18,16,3,0.5,10,0.3239401471726822
40,19,16,3,0.5,10,0.2740053613440447
40,20,16,3,0.5,10,0.23663051537427418
40,21,16,3,0.5,10,0.30515858573402416
40,22,16,3,0.5,10,0.25205159252490567
40,23,16,3,0.5,10,0.17113781477779372
40,24,16,3,0.5,10,0.1781148135370949
40,25,16,3,0.5,10,0.34775252384050015
40,26,16,3,0.5,10,0.4401248535439257
40,27,16,3,0.5,10,0.30836539358507054
40,28,16,3,0.5,10,0.4648399251902327
40,29,16,3,0.5,10,0.23426155196397433
40,30,16,3,0.5,10,0.19024176318532002
40,31,16,3,0.5,10,0.16294722870144113
40,32,16,3,0.5,10,0.31477928870552313
40,33,16,3,0.5,10,0.1889243194089536
40,34,16,3,0.5,10,0.18803868814261307
40,35,16,3,0.5,10,0.18551912450474956
40,36,16,3,0.5,10,0.28387635235896835
40,37,16,3,0.5,10,0.22685596156045715
40,38,16,3,0.5,10,0.22231026573245144
40,39,16,3,0.5,10,0.29628516910318237
40,40,16,3,0.5,10,0.2992235365753221
40,41,16,3,0.5,10,0.2265595550454123
40,42,16,3,0.5,10,0.24083344760082245
40,43,16,3,0.5,10,0.23765735187382525
40,44,16,3,0.5,10,0.21797595393296185
40,45,16,3,0.5,10,0.23582479558716318
40,46,16,3,0.5,10,0.15261577944598784
40,47,16,3,0.5,10,0.32064092846630055
40,48,16,3,0.5,10,0.2741575469846541
40,49,16,3,0.5,10,0.19651810343767778
40,50,16,3,0.5,10,0.23591483387769424
40,51,16,3,0.5,10,0.2720501878683975
40,52,16,3,0.5,10,0.21532876675809123
40,53,16,3,0.5,10,0.3138091964099591
40,54,16,3,0.5,10,0.17929053533713765
40,55,16,3,0.5,10,0.25296055204725987
40,56,16,3,0.5,10,0.21933113152636896
40,57,16,3,0.5,10,0.21506517724383772
40,58,16,3,0.5,10,0.2167962706102125
40,59,16,3,0.5,10,0.1729202627677422
40,60,16,3,0.5,10,0.14382469982539506
40,61,16,3,0.5,10,0.22941742610892107
40,62,16,3,0.5,10,0.35376483516554524
40,63,16,3,0.5,10,0.21196489436547156
40,64,16,3,0.5,10,0.23790588872187496
40,65,16,3,0.5,10,0.3375320164170197
40,66,16,3,0.5,10,0.2100366323036194
40,67,16,3,0.5,10,0.2638110157111866
40,68,16,3,0.5,10,0.17933771154438446
40,69,16,3,0.5,10,0.28170880938569187
40,70,16,3,0.5,10,0.2596811718999571
40,71,16,3,0.5,10,0.41246236741485476
40,72,16,3,0.5,10,0.278463434304587
40,73,16,3,0.5,10,0.2993437320842709
40,74,16,3,0.5,10,0.20124378583144467
40,75,16,3,0.5,10,0.17727840347164128
40,76,16,3,0.5,10,0.1792417443342466
40,77,16,3,0.5,10,0.37041583813709844
40,78,16,3,0.5,10,0.29684412630751805
40,79,16,3,0.5,10,0.25237964746312624
40,80,16,3,0.5,10,0.26174118056196766
40,81,16,3,0.5,10,0.33785988344823364
40,82,16,3,0.5,10,0.2634404259439952
40,83,16,3,0.5,10,0.18101813849753462
40,84,16,3,0.5,10,0.19633583193681248
40,85,16,3,0.5,10,0.27327044586583027
40,86,16,3,0.5,10,0.2152532929135733
40,87,16,3,0.5,10,0.4450605110715997
40,88,16,3,0.5,10,0.22181682162572586
40,89,16,3,0.5,10,0.29789610876685324
40,90,16,3,0.5,10,0.15437145913290362
40,91,16,3,0.5,10,0.2857001606206846
40,92,16,3,0.5,10,0.19768592449926903
40,93,16,3,0.5,10,0.22825891879423887
40,94,16,3,0.5,10,0.27466754695204043
40,95,16,3,0.5,10,0.22751377402050893
40,96,16,3,0.5,10,0.3017145710415573
40,97,16,3,0.5,10,0.28890714992026134
40,98,16,3,0.5,10,0.2384398486641219
40,99,16,3,0.5,10,0.19801935912727023
40,100,16,3,0.5,10,0.1442740658231748
40,101,16,3,0.5,10,0.3027336743540669
40,102,16,3,0.5,10,0.21822976152997614
40,103,16,3,0.5,10,0.16348166874021947
40,104,16,3,0.5,10,0.23265575940570635
40,105,16,3,0.5,10,0.19474226930709937
40,106,16,3,0.5,10,0.25676044360881656
40,107,16,3,0.5,10,0.15971956672868942
40,108,16,3,0.5,10,0.27811323512608477
40,109,16,3,0.5,10,0.16842103496133992
40,110,16,3,0.5,10,0.2721242692386161
40,111,16,3,0.5,10,0.24031348241408756
40,112,16,3,0.5,10,0.21075591500531338
40,113,16,3,0.5,10,0.17900116290403567
40,114,16,3,0.5,10,0.15817230901058515
40,115,16,3,0.5,10,0.2864815390235297
40,116,16,3,0.5,10,0.44493903475344454
40,117,16,3,0.5,10,0.21186050563773168
40,118,16,3,0.5,10,0.24699405684862058
40,119,16,3,0.5,10,0.28534113644157033
40,120,16,3,0.5,10,0.15056025648658725
40,121,16,3,0.5,10,0.28515888658725763
40,122,16,3,0.5,10,0.298978383524537
40,123,16,3,0.5,10,0.2199489458733088
40,124,16,3,0.5,10,0.21602619842597806
40,125,16,3,0.5,10,0.2242584005705502
40,126,16,3,0.5,10,0.2180466061486483
40,127,16,3,0.5,10,0.20492458795918306
40,128,16,3,0.5,10,0.2510149630946541
40,129,16,3,0.5,10,0.23145441899021107
40,130,16,3,0.5,10,0.24543210408862776
40,131,16,3,0.5,10,0.25281965700010167
40,132,16,3,0.5,10,0.18089136488610216
40,133,16,3,0.5,10,0.3546638149794296
40,134,16,3,0.5,10,0.2612761261404975
40,135,16,3,0.5,10,0.29914872164325385
40,136,16,3,0.5,10,0.28975916537213375
40,137,16,3,0.5,10,0.1317395775694197
40,138,16,3,0.5,10,0.3258033294456902
40,139,16,3,0.5,10,0.20716420535075986
40,140,16,3,0.5,10,0.31096778736040154
40,141,16,3,0.5,10,0.33128451929885777
40,142,16,3,0.5,10,0.1915821350275467
40,143,16,3,0.5,10,0.2682599045666978
40,144,16,3,0.5,10,0.37489329190672405
40,145,16,3,0.5,10,0.35511823629258177
40,146,16,3,0.5,10,0.31868443550495107
40,147,16,3,0.5,10,0.286149747332346
40,148,16,3,0.5,10,0.19361741975144042
40,149,16,3,0.5,10,0.3673602849478611
40,150,16,3,0.5,10,0.31348221987666663
40,151,16,3,0.5,10,0.2714125100063087
40,152,16,3,0.5,10,0.2906286768491685
40,153,16,3,0.5,10,0.2613887912683254
40,154,16,3,0.5,10,0.32162435680299584
40,155,16,3,0.5,10,0.3241745746621201
40,156,16,3,0.5,10,0.27173055833816284
40,157,16,3,0.5,10,0.22140602276589827
40,158,16,3,0.5,10,0.2754400026672302
40,159,16,3,0.5,10,0.2534640328125116
40,160,16,3,0.5,10,0.22372858333410622
40,161,16,3,0.5,10,0.25385082675400367
40,162,16,3,0.5,10,0.18432113748512957
40,163,16,3,0.5,10,0.3285053800542379
40,164,16,3,0.5,10,0.2184300253887413
40,165,16,3,0.5,10,0.32393408739557544
40,166,16,3,0.5,10,0.2182048261755506
40,167,16,3,0.5,10,0.2554908428418625
40,168,16,3,0.5,10,0.24981795476147106
40,169,16,3,0.5,10,0.1992615862156789
40,170,16,3,0.5,10,0.3009420165546146
40,171,16,3,0.5,10,0.34324059127713946
40,172,16,3,0.5,10,0.2770893417026144
40,173,16,3,0.5,10,0.24891305623356208
40,174,16,3,0.5,10,0.2562972447816206
40,175,16,3,0.5,10,0.19043703705460074
40,176,16,3,0.5,10,0.2670715564222464
40,177,16,3,0.5,10,0.22304486725056116
40,178,16,3,0.5,10,0.23181575952931094
40,179,16,3,0.5,10,0.29974452068670987
40,180,16,3,0.5,10,0.28786199218678327
40,181,16,3,0.5,10,0.1637378821351722
40,182,16,3,0.5,10,0.32001487658041267
40,183,16,3,0.5,10,0.4910523869043647
40,184,16,3,0.5,10,0.2992884853904124
40,185,16,3,0.5,10,0.18386296094021307
40,186,16,3,0.5,10,0.28832418775713964
40,187,16,3,0.5,10,0.2683739898198227
40,188,16,3,0.5,10,0.23704950043464415
40,189,16,3,0.5,10,0.33988592513433347
40,190,16,3,0.5,10,0.22116889979277637
40,191,16,3,0.5,10,0.3788483553664683
40,192,16,3,0.5,10,0.18085335962091517
40,193,16,3,0.5,10,0.2056491062618015
40,194,16,3,0.5,10,0.15846392178866575
40,195,16,3,0.5,10,0.23873864917424548
40,196,16,3,0.5,10,0.24914398359935563
40,197,16,3,0.5,10,0.3073078880541342
40,198,16,3,0.5,10,0.1818679490018676
40,199,16,3,0.5,10,0.16139734464244093
40,0,16,3,0.6,1,0.4530842754981924
40,1,16,3,0.6,1,0.46330489951867826
40,2,16,3,0.6,1,0.3074206545988628
40,3,16,3,0.6,1,0.49804929296800593
40,4,16,3,0.6,1,0.44468399853735735
40,5,16,3,0.6,1,0.4931345688538939
40,6,16,3,0.6,1,0.36432660807898015
40,7,16,3,0.6,1,0.4654275417952555
40,8,16,3,0.6,1,0.41569474782685495
40,9,16,3,0.6,1,0.3748576727912128
40,10,16,3,0.6,1,0.367227203044171
40,11,16,3,0.6,1,0.5432810282799649
40,12,16,3,0.6,1,0.4706687534035238
40,13,16,3,0.6,1,0.5238892926146475
40,14,16,3,0.6,1,0.3517168429678037
40,15,16,3,0.6,1,0.35654789768132933
40,16,16,3,0.6,1,0.5058004129337921
40,17,16,3,0.6,1,0.45773648048142157
40,18,16,3,0.6,1,0.4077735482191146
40,19,16,3,0.6,1,0.39827518253319016
40,20,16,3,0.6,1,0.32048300675624025
40,21,16,3,0.6,1,0.48468317426987884
40,22,16,3,0.6,1,0.3758753322351052
40,23,16,3,0.6,1,0.3835849559841099
40,24,16,3,0.6,1,0.5037187947728041
40,25,16,3,0.6,1,0.4323296027750776
40,26,16,3,0.6,1,0.39846707935902836
40,27,16,3,0.6,1,0.3772064954707208
40,28,16,3,0.6,1,0.44554449736345514
40,29,16,3,0.6,1,0.3864360928293964
40,30,16,3,0.6,1,0.40247254369477714
40,31,16,3,0.6,1,0.4409868950243289
40,32,16,3,0.6,1,0.32997038410528423
40,33,16,3,0.6,1,0.42673738501530534
40,34,16,3,0.6,1,0.43319641559905087
40,35,16,3,0.6,1,0.3695262849091871
40,36,16,3,0.6,1,0.517000863675185
40,37,16,3,0.6,1,0.3521777037201277
40,38,16,3,0.6,1,0.39368501370553516
40,39,16,3,0.6,1,0.46653650799453794
40,40,16,3,0.6,1,0.5286425217463767
40,41,16,3,0.6,1,0.6131479113691404
40,42,16,3,0.6,1,0.3804652740048323
40,43,16,3,0.6,1,0.3956895951916517
40,44,16,3,0.6,1,0.2938877602349019
40,45,16,3,0.6,1,0.37180605442064807
40,46,16,3,0.6,1,0.44269430495358997
40,47,16,3,0.6,1,0.4307457499297941
40,48,16,3,0.6,1,0.4594251238567718
40,49,16,3,0.6,1,0.3690057638307903
40,50,16,3,0.6,1,0.37727372880166055
40,51,16,3,0.6,1,0.2930225266518354
40,52,16,3,0.6,1,0.4473514085697288
40,53,16,3,0.6,1,0.48264946833583916
40,54,16,3,0.6,1,0.3781259112426253
40,55,16,3,0.6,1,0.5714509718894273
40,56,16,3,0.6,1,0.38146658458099186
40,57,16,3,0.6,1,0.32638421866221157
40,58,16,3,0.6,1,0.4827489245987333
40,59,16,3,0.6,1,0.5056538806718742
40,60,16,3,0.6,1,0.40090123415404644
40,61,16,3,0.6,1,0.3780935406544168
40,62,16,3,0.6,1,0.6554166628240663
40,63,16,3,0.6,1,0.4108226998096984
40,64,16,3,0.6,1,0.35295237953065395
40,65,16,3,0.6,1,0.3872164069132086
40,66,16,3,0.6,1,0.4506750511052447
40,67,16,3,0.6,1,0.41116861165894514
40,68,16,3,0.6,1,0.38309713361692
40,69,16,3,0.6,1,0.3839891554250557
40,70,16,3,0.6,1,0.34803286114706905
40,71,16,3,0.6,1,0.48304787406033556
40,72,16,3,0.6,1,0.40757112896189546
40,73,16,3,0.6,1,0.3609555161988904
40,74,16,3,0.6,1,0.39939004323083815
40,75,16,3,0.6,1,0.477084596846998
40,76,16,3,0.6,1,0.46735487026211336
40,77,16,3,0.6,1,0.5036597598611948
40,78,16,3,0.6,1,0.3732233402437892
40,79,16,3,0.6,1,0.3218903026714526
40,80,16,3,0.6,1,0.41742578392693414
40,81,16,3,0.6,1,0.5359888780941637
40,82,16,3,0.6,1,0.3760198091736642
40,83,16,3,0.6,1,0.3085589646140519
40,84,16,3,0.6,1,0.36829355187412033
40,85,16,3,0.6,1,0.4447902576520043
40,86,16,3,0.6,1,0.34043415805392924
40,87,16,3,0.6,1,0.5508520074706102
40,88,16,3,0.6,1,0.4687703164636845
40,89,16,3,0.6,1,0.3125032957721171
40,90,16,3,0.6,1,0.3687673714144659
40,91,16,3,0.6,1,0.46518060471827055
40,92,16,3,0.6,1,0.4905890058276582
40,93,16,3,0.6,1,0.33789566100881663
40,94,16,3,0.6,1,0.36573708013733325
40,95,16,3,0.6,1,0.4373938945664712
40,96,16,3,0.6,1,0.43573368002459645
40,97,16,3,0.6,1,0.49311174926281737
40,98,16,3,0.6,1,0.4689954805372456
40,99,16,3,0.6,1,0.42649747308511143
40,100,16,3,0.6,1,0.38533423019555946
40,101,16,3,0.6,1,0.4882937555464165
40,102,16,3,0.6,1,0.3835088518909263
40,103,16,3,0.6,1,0.3688831024316546
40,104,16,3,0.6,1,0.45010946364507554
40,105,16,3,0.6,1,0.42951842715588084
40,106,16,3,0.6,1,0.4078180477911048
40,107,16,3,0.6,1,0.3217948993738242
40,108,16,3,0.6,1,0.3658483421507316
40,109,16,3,0.6,1,0.4913167663912923
40,110,16,3,0.6,1,0.3030772110184158
40,111,16,3,0.6,1,0.4209967005411592
40,112,16,3,0.6,1,0.351363338344836
40,113,16,3,0.6,1,0.3771065328811922
40,114,16,3,0.6,1,0.3024902460983889
40,115,16,3,0.6,1,0.47441184428777267
40,116,16,3,0.6,1,0.43931633561494404
40,117,16,3,0.6,1,0.39555014607356564
40,118,16,3,0.6,1,0.3953432892760076
40,119,16,3,0.6,1,0.4123477408079387
40,120,16,3,0.6,1,0.3320274283765781
40,121,16,3,0.6,1,0.37968959164656324
40,122,16,3,0.6,1,0.33574835376714157
40,123,16,3,0.6,1,0.40278930563496107
40,124,16,3,0.6,1,0.3274563052404852
40,125,16,3,0.6,1,0.42466093442988306
40,126,16,3,0.6,1,0.4655156847373576
40,127,16,3,0.6,1,0.48448748724588886
40,128,16,3,0.6,1,0.3165097871491871
40,129,16,3,0.6,1,0.47550470409055656
40,130,16,3,0.6,1,0.44076071598539224
40,131,16,3,0.6,1,0.38751394167896747
40,132,16,3,0.6,1,0.6217810866603861
40,133,16,3,0.6,1,0.3452743950974055
40,134,16,3,0.6,1,0.4116008196765849
40,135,16,3,0.6,1,0.4559636494508831
40,136,16,3,0.6,1,0.43398152154691916
40,137,16,3,0.6,1,0.5280420296722655
40,138,16,3,0.6,1,0.40650531862402606
40,139,16,3,0.6,1,0.5063057603511046
40,140,16,3,0.6,1,0.5344649805870136
40,141,16,3,0.6,1,0.42113801481373525
40,142,16,3,0.6,1,0.5147568358619002
40,143,16,3,0.6,1,0.5615759283272836
40,144,16,3,0.6,1,0.2752820213337533
40,145,16,3,0.6,1,0.44399254597106075
40,146,16,3,0.6,1,0.469326009530523
40,147,16,3,0.6,1,0.5876494592458154
40,148,16,3,0.6,1,0.3801702126313149
40,149,16,3,0.6,1,0.45966770739386587
40,150,16,3,0.6,1,0.4330651385978819
40,151,16,3,0.6,1,0.585580504006004
40,152,16,3,0.6,1,0.4768361530302522
40,153,16,3,0.6,1,0.3627598836624558
40,154,16,3,0.6,1,0.4556814356937935
40,155,16,3,0.6,1,0.34540624724925684
40,156,16,3,0.6,1,0.33946919439868223
40,157,16,3,0.6,1,0.3678673209375537
40,158,16,3,0.6,1,0.3089728836896213
40,159,16,3,0.6,1,0.3770741133835022
40,160,16,3,0.6,1,0.4744214842200879
40,161,16,3,0.6,1,0.48559865086977483
40,162,16,3,0.6,1,0.500987381444881
40,163,16,3,0.6,1,0.3659406643248691
40,164,16,3,0.6,1,0.4762499231743323
40,165,16,3,0.6,1,0.35185949911886516
40,166,16,3,0.6,1,0.43569377952613886
40,167,16,3,0.6,1,0.3868466420937829
40,168,16,3,0.6,1,0.41794791337626697
40,169,16,3,0.6,1,0.34047276148147476
40,170,16,3,0.6,1,0.35922794700668303
40,171,16,3,0.6,1,0.34871255266762546
40,172,16,3,0.6,1,0.3875692959463458
40,173,16,3,0.6,1,0.352644640402319
40,174,16,3,0.6,1,0.45975535502287324
40,175,16,3,0.6,1,0.4435827129750551
40,176,16,3,0.6,1,0.5652383016463938
40,177,16,3,0.6,1,0.4020110618911849
40,178,16,3,0.6,1,0.5116538638259917
40,179,16,3,0.6,1,0.43018362062979787
40,180,16,3,0.6,1,0.37736485739765013
40,181,16,3,0.6,1,0.46673170539195075
40,182,16,3,0.6,1,0.4683771522011479
40,183,16,3,0.6,1,0.5591250363923133
40,184,16,3,0.6,1,0.4278140857183039
40,185,16,3,0.6,1,0.47921537635244377
40,186,16,3,0.6,1,0.49991784647783627
40,187,16,3,0.6,1,0.28335056573006184
40,188,16,3,0.6,1,0.27518159942733056
40,189,16,3,0.6,1,0.38915408617126707
40,190,16,3,0.6,1,0.30615174270145173
40,191,16,3,0.6,1,0.3301889994182763
40,192,16,3,0.6,1,0.3918973890804638
40,193,16,3,0.6,1,0.4558229755971869
40,194,16,3,0.6,1,0.47050054914794465
40,195,16,3,0.6,1,0.43906902127455344
40,196,16,3,0.6,1,0.41832665428255583
40,197,16,3,0.6,1,0.47852811346286467
40,198,16,3,0.6,1,0.38085642493996025
40,199,16,3,0.6,1,0.4214505943827709
40,0,16,3,0.6,2,0.27483842608845
40,1,16,3,0.6,2,0.45607850769770336
40,2,16,3,0.6,2,0.40449960887956293
40,3,16,3,0.6,2,0.4119259657972325
40,4,16,3,0.6,2,0.37180797789846975
40,5,16,3,0.6,2,0.42361141201997
40,6,16,3,0.6,2,0.31931632270043747
40,7,16,3,0.6,2,0.3939170875757897
40,8,16,3,0.6,2,0.37576247195829376
40,9,16,3,0.6,2,0.490361839677096
40,10,16,3,0.6,2,0.40111896887775567
40,11,16,3,0.6,2,0.278348775525913
40,12,16,3,0.6,2,0.5088784928644621
40,13,16,3,0.6,2,0.5214473161783713
40,14,16,3,0.6,2,0.4345293539042378
40,15,16,3,0.6,2,0.30366450183679206
40,16,16,3,0.6,2,0.29051832863444005
40,17,16,3,0.6,2,0.4119326843353887
40,18,16,3,0.6,2,0.4086435112728882
40,19,16,3,0.6,2,0.286405797339172
40,20,16,3,0.6,2,0.4593188018676282
40,21,16,3,0.6,2,0.4012733340747997
40,22,16,3,0.6,2,0.34403746728769136
40,23,16,3,0.6,2,0.3113904968475466
40,24,16,3,0.6,2,0.29940042704327696
40,25,16,3,0.6,2,0.3038591763339227
40,26,16,3,0.6,2,0.4054320577076628
40,27,16,3,0.6,2,0.29527742612710195
40,28,16,3,0.6,2,0.38657359266705094
40,29,16,3,0.6,2,0.47859846648289917
40,30,16,3,0.6,2,0.37063390404504243
40,31,16,3,0.6,2,0.4145884266827789
40,32,16,3,0.6,2,0.2545191551311928
40,33,16,3,0.6,2,0.5252238054414806
40,34,16,3,0.6,2,0.3597703566605084
40,35,16,3,0.6,2,0.4821169649921592
40,36,16,3,0.6,2,0.31124183894620894
40,37,16,3,0.6,2,0.32345553007505035
40,38,16,3,0.6,2,0.3329141487030698
40,39,16,3,0.6,2,0.42451106712626807
40,40,16,3,0.6,2,0.543975326748533
40,41,16,3,0.6,2,0.5063774592662043
40,42,16,3,0.6,2,0.3611605131040972
40,43,16,3,0.6,2,0.34278063114321716
40,44,16,3,0.6,2,0.5012370395260279
40,45,16,3,0.6,2,0.4225600840050321
40,46,16,3,0.6,2,0.42435366620097553
40,47,16,3,0.6,2,0.2972148916847437
40,48,16,3,0.6,2,0.48587662257015196
40,49,16,3,0.6,2,0.3870800369907146
40,50,16,3,0.6,2,0.44692865859226794
40,51,16,3,0.6,2,0.3406312733111095
40,52,16,3,0.6,2,0.3414964347475573
40,53,16,3,0.6,2,0.3854006043227583
40,54,16,3,0.6,2,0.45489544784200914
40,55,16,3,0.6,2,0.4890247286064117
40,56,16,3,0.6,2,0.3310866105444461
40,57,16,3,0.6,2,0.46170868772802
40,58,16,3,0.6,2,0.5758603812579703
40,59,16,3,0.6,2,0.4215647174018757
40,60,16,3,0.6,2,0.37620183458839274
40,61,16,3,0.6,2,0.3600959492625826
40,62,16,3,0.6,2,0.4456149539915885
40,63,16,3,0.6,2,0.288594467840817
40,64,16,3,0.6,2,0.4020823540468801
40,65,16,3,0.6,2,0.3992596818549595
40,66,16,3,0.6,2,0.32355032454423316
40,67,16,3,0.6,2,0.2923779582262239
40,68,16,3,0.6,2,0.5745909487514446
40,69,16,3,0.6,2,0.25193337308252683
40,70,16,3,0.6,2,0.3144751926564565
40,71,16,3,0.6,2,0.5413578475392231
40,72,16,3,0.6,2,0.41330681361501
40,73,16,3,0.6,2,0.38792482322393707
40,74,16,3,0.6,2,0.2782167249156756
40,75,16,3,0.6,2,0.2931682136717152
40,76,16,3,0.6,2,0.3647120298643269
40,77,16,3,0.6,2,0.38429543310839376
40,78,16,3,0.6,2,0.35387166164069533
40,79,16,3,0.6,2,0.29878162296214456
40,80,16,3,0.6,2,0.461205456856173
40,81,16,3,0.6,2,0.48224954421753663
40,82,16,3,0.6,2,0.2910173522697293
40,83,16,3,0.6,2,0.38574121484941304
40,84,16,3,0.6,2,0.33281015318420826
40,85,16,3,0.6,2,0.514014534667415
40,86,16,3,0.6,2,0.4706034630754144
40,87,16,3,0.6,2,0.2866170008562858
40,88,16,3,0.6,2,0.3314289964496545
40,89,16,3,0.6,2,0.377044587967593
40,90,16,3,0.6,2,0.2964763663317186
40,91,16,3,0.6,2,0.3268950376026127
40,92,16,3,0.6,2,0.38736014023516663
40,93,16,3,0.6,2,0.2828748443212537
40,94,16,3,0.6,2,0.27612855707471706
40,95,16,3,0.6,2,0.46472739375748673
40,96,16,3,0.6,2,0.32820965587615064
40,97,16,3,0.6,2,0.3510616908141349
40,98,16,3,0.6,2,0.3637821576113194
40,99,16,3,0.6,2,0.3770062367327216
40,100,16,3,0.6,2,0.28866733191520594
40,101,16,3,0.6,2,0.5066858766776385
40,102,16,3,0.6,2,0.39478932083242724
40,103,16,3,0.6,2,0.39656887525883777
40,104,16,3,0.6,2,0.4793626169534036
40,105,16,3,0.6,2,0.44071094424742435
40,106,16,3,0.6,2,0.3634155385063558
40,107,16,3,0.6,2,0.43218974702040835
40,108,16,3,0.6,2,0.48579345653135075
40,109,16,3,0.6,2,0.3568202406878527
40,110,16,3,0.6,2,0.3780008407727258
40,111,16,3,0.6,2,0.45067007166887674
40,112,16,3,0.6,2,0.3911027501203686
40,113,16,3,0.6,2,0.23237192648390306
40,114,16,3,0.6,2,0.3624146195419556
40,115,16,3,0.6,2,0.36065387435216884
40,116,16,3,0.6,2,0.3713865295223967
40,117,16,3,0.6,2,0.41931125812840864
40,118,16,3,0.6,2,0.4780126734936327
